"race_id","driver_id","team","teamcolor","enginemanufacturer","gridposition","status","resultposition","completedlaps","speedtrap"
"58","22","HaasF1Team","#F0D787","Ferrari","7","DNF","22","0","null"
"58","7","ForceIndia","#F596C8","Mercedes","8","F","7","71","281.3"
"58","16","ForceIndia","#F596C8","Mercedes","9","F","4","71","286.5"
"58","5","McLaren","#FF8700","Honda","10","F","10","71","282.8"
"58","15","Williams","#192c4e","Mercedes","11","F","11","71","285"
"58","20","HaasF1Team","#F0D787","Ferrari","12","DNF","17","60","273.4"
"58","9","Williams","#192c4e","Mercedes","13","DNF","18","46","258.8"
"58","8","RedBull","#1E41FF","Renault","14","F","13","71","285.5"
"58","25","ToroRosso","#469BFF","Ferrari","15","F","6","71","279.7"
"58","30","Renault","#FFF500","Renault","16","DNF","19","20","229.9"
"58","10","McLaren","#FF8700","Honda","17","F","16","71","279.7"
"58","4","Renault","#FFF500","Renault","18","F","14","71","268.5"
"58","31","ManorMarussia","#6E0000","Mercedes","19","F","15","71","271.7"
"58","19","Sauber","#9B0000","Ferrari","20","DNF","21","11","251"
"58","26","Sauber","#9B0000","Ferrari","21","F","9","71","271.3"
"58","34","ManorMarussia","#6E0000","Mercedes","22","F","12","71","270.7"
"59","1","Mercedes","#00D2BE","Mercedes","1","F","1","55","321.7"
"59","3","Mercedes","#00D2BE","Mercedes","2","F","2","55","339.8"
"59","2","RedBull","#1E41FF","Renault","3","F","5","55","340.9"
"59","11","Ferrari","#DC0000","Ferrari","4","F","6","55","329.5"
"59","12","Ferrari","#DC0000","Ferrari","5","F","3","55","347.2"
"59","27","ToroRosso","#469BFF","Ferrari","6","F","4","55","337.7"
"59","7","ForceIndia","#F596C8","Mercedes","7","F","7","55","333.9"
"59","16","ForceIndia","#F596C8","Mercedes","8","F","8","55","327.1"
"59","5","McLaren","#FF8700","Honda","9","F","10","55","336.9"
"59","9","Williams","#192c4e","Mercedes","10","F","9","55","337.3"
"59","15","Williams","#192c4e","Mercedes","11","DNF","21","6","316.9"
"59","10","McLaren","#FF8700","Honda","12","DNF","20","12","316"
"59","20","HaasF1Team","#F0D787","Ferrari","13","F","12","55","338.3"
"59","22","HaasF1Team","#F0D787","Ferrari","14","F","11","55","339"
"59","30","Renault","#FFF500","Renault","15","F","17","54","336.5"
"59","31","ManorMarussia","#6E0000","Mercedes","16","F","14","54","331.5"
"59","8","RedBull","#1E41FF","Renault","17","DNF","19","14","326.8"
"59","4","Renault","#FFF500","Renault","18","DNF","22","5","308.2"
"59","26","Sauber","#9B0000","Ferrari","19","F","16","54","322.6"
"59","34","ManorMarussia","#6E0000","Mercedes","20","F","13","54","337.9"
"59","25","ToroRosso","#469BFF","Ferrari","21","DNF","18","41","323.6"
"59","19","Sauber","#9B0000","Ferrari","22","F","15","54","330.1"
"60","1","Mercedes","#00D2BE","Mercedes","1","F","2","57","318"
"60","12","Ferrari","#DC0000","Ferrari","2","F","1","57","314.6"
"60","15","Mercedes","#00D2BE","Mercedes","3","F","3","57","316.3"
"60","11","Ferrari","#DC0000","Ferrari","4","F","4","57","304.3"
"60","27","RedBull","#1E41FF","Renault","5","F","5","57","315.3"
"60","22","HaasF1Team","#F0D787","Ferrari","6","DNF","20","13","294.7"
"60","9","Williams","#192c4e","Mercedes","7","F","6","57","303"
"60","25","ToroRosso","#469BFF","Renault","8","F","8","56","312.1"
"60","8","ToroRosso","#469BFF","Renault","9","F","9","56","320.8"
"60","16","ForceIndia","#F596C8","Mercedes","10","F","7","56","309.2"
"60","7","Renault","#FFF500","Renault","11","F","11","56","318.3"
"60","5","McLaren","#FF8700","Honda","12","DNF","14","50","290.8"
"60","34","ForceIndia","#F596C8","Mercedes","13","F","10","56","317.6"
"60","19","Sauber","#9B0000","Ferrari","14","DNF","18","21","290.7"
"60","2","RedBull","#1E41FF","Renault","15","DNF","17","25","303.8"
"60","35","Sauber","#9B0000","Ferrari","16","F","12","55","298.7"
"60","4","HaasF1Team","#F0D787","Ferrari","17","DNF","15","46","315.7"
"60","33","McLaren","#FF8700","Honda","18","F","13","55","306.9"
"60","30","Renault","#FFF500","Renault","19","DNF","19","15","295.1"
"60","36","Williams","#192c4e","Mercedes","20","DNF","16","40","320.3"
"61","1","Mercedes","#00D2BE","Mercedes","1","F","1","56","315.5"
"61","12","Ferrari","#DC0000","Ferrari","2","F","2","56","335.1"
"61","15","Mercedes","#00D2BE","Mercedes","3","F","6","56","336"
"61","11","Ferrari","#DC0000","Ferrari","4","F","5","56","332.7"
"61","2","RedBull","#1E41FF","Renault","5","F","4","56","329.6"
"61","9","Williams","#192c4e","Mercedes","6","F","14","55","336.4"
"61","7","Renault","#FFF500","Renault","7","F","12","55","327.6"
"61","16","ForceIndia","#F596C8","Mercedes","8","F","9","55","327.6"
"61","8","ToroRosso","#469BFF","Renault","9","DNF","17","18","324.3"
"61","36","Williams","#192c4e","Mercedes","10","DNF","20","0","null"
"61","25","ToroRosso","#469BFF","Renault","11","F","7","56","325.3"
"61","4","HaasF1Team","#F0D787","Ferrari","12","F","8","55","331.6"
"61","5","McLaren","#FF8700","Honda","13","DNF","16","33","309"
"61","19","Sauber","#9B0000","Ferrari","14","F","15","55","319.9"
"61","33","McLaren","#FF8700","Honda","15","DNF","18","17","317.5"
"61","27","RedBull","#1E41FF","Renault","16","F","3","56","330.3"
"61","34","ForceIndia","#F596C8","Mercedes","17","F","10","55","332.7"
"61","35","Sauber","#9B0000","Ferrari","18","DNF","19","3","301.9"
"61","22","HaasF1Team","#F0D787","Ferrari","19","F","11","55","332.5"
"61","30","Renault","#FFF500","Renault","20","F","13","55","328"
"62","15","Mercedes","#00D2BE","Mercedes","1","F","3","57","null"
"62","1","Mercedes","#00D2BE","Mercedes","2","F","2","57","null"
"62","12","Ferrari","#DC0000","Ferrari","3","F","1","57","null"
"62","2","RedBull","#1E41FF","Renault","4","F","5","57","null"
"62","11","Ferrari","#DC0000","Ferrari","5","F","4","57","null"
"62","27","RedBull","#1E41FF","Renault","6","DNF","18","11","null"
"62","7","Renault","#FFF500","Renault","7","F","9","57","null"
"62","9","Williams","#192c4e","Mercedes","8","F","6","57","null"
"62","22","HaasF1Team","#F0D787","Ferrari","9","F","8","57","null"
"62","30","Renault","#FFF500","Renault","10","F","13","56","null"
"62","8","ToroRosso","#469BFF","Renault","11","F","12","56","null"
"62","36","Williams","#192c4e","Mercedes","12","DNF","17","12","null"
"62","31","Sauber","#9B0000","Ferrari","13","F","11","56","null"
"62","34","ForceIndia","#F596C8","Mercedes","14","F","10","57","null"
"62","5","McLaren","#FF8700","Honda","15","DNF","14","54","null"
"62","25","ToroRosso","#469BFF","Renault","16","DNF","16","12","null"
"62","33","McLaren","#FF8700","Honda","17","DNF","20","0","null"
"62","16","ForceIndia","#F596C8","Mercedes","18","F","7","57","null"
"62","19","Sauber","#9B0000","Ferrari","19","DNF","15","50","null"
"62","4","HaasF1Team","#F0D787","Ferrari","20","DNF","19","8","null"
"63","12","Ferrari","#DC0000","Ferrari","1","F","2","52","326.5"
"63","11","Ferrari","#DC0000","Ferrari","2","F","3","52","312.5"
"63","15","Mercedes","#00D2BE","Mercedes","3","F","1","52","331.4"
"63","1","Mercedes","#00D2BE","Mercedes","4","F","4","52","324.7"
"63","2","RedBull","#1E41FF","Renault","5","DNF","17","5","305.3"
"63","9","Williams","#192c4e","Mercedes","6","F","9","51","311.7"
"63","27","RedBull","#1E41FF","Renault","7","F","5","52","305.9"
"63","7","Renault","#FFF500","Renault","8","F","8","52","306.1"
"63","16","ForceIndia","#F596C8","Mercedes","9","F","6","52","312.5"
"63","34","ForceIndia","#F596C8","Mercedes","10","F","7","52","311.6"
"63","36","Williams","#192c4e","Mercedes","11","F","11","51","315.5"
"63","8","ToroRosso","#469BFF","Renault","12","F","12","51","308.8"
"63","4","HaasF1Team","#F0D787","Ferrari","13","F","13","51","322.9"
"63","25","ToroRosso","#469BFF","Renault","14","F","10","51","307"
"63","5","McLaren","#FF8700","Honda","15","DNF","20","0","null"
"63","30","Renault","#FFF500","Renault","16","DNF","18","0","237.8"
"63","31","Sauber","#9B0000","Ferrari","17","F","16","50","314.5"
"63","19","Sauber","#9B0000","Ferrari","18","F","15","51","309.8"
"63","22","HaasF1Team","#F0D787","Ferrari","19","DNF","19","0","247.7"
"63","33","McLaren","#FF8700","Honda","20","F","14","51","295.2"
"64","1","Mercedes","#00D2BE","Mercedes","1","F","1","66","338.4"
"64","12","Ferrari","#DC0000","Ferrari","2","F","2","66","334.9"
"64","15","Mercedes","#00D2BE","Mercedes","3","DNF","17","38","322.8"
"64","11","Ferrari","#DC0000","Ferrari","4","DNF","20","0","274.5"
"64","27","RedBull","#1E41FF","Renault","5","DNF","19","1","295.7"
"64","2","RedBull","#1E41FF","Renault","6","F","3","66","329"
"64","5","McLaren","#FF8700","Honda","7","F","12","64","332.6"
"64","16","ForceIndia","#F596C8","Mercedes","8","F","4","65","326.7"
"64","9","Williams","#192c4e","Mercedes","9","F","13","64","339.6"
"64","34","ForceIndia","#F596C8","Mercedes","10","F","5","65","331.4"
"64","4","HaasF1Team","#F0D787","Ferrari","11","F","14","64","334"
"64","25","ToroRosso","#469BFF","Renault","12","F","7","65","331.2"
"64","7","Renault","#FFF500","Renault","13","F","6","65","311.8"
"64","22","HaasF1Team","#F0D787","Ferrari","14","F","10","65","338.9"
"64","31","Sauber","#9B0000","Ferrari","15","F","8","65","314.9"
"64","19","Sauber","#9B0000","Ferrari","16","F","11","64","334.1"
"64","30","Renault","#FFF500","Renault","17","F","15","64","330.5"
"64","36","Williams","#192c4e","Mercedes","18","F","16","64","335"
"64","8","ToroRosso","#469BFF","Renault","19","F","9","65","334.7"
"64","33","McLaren","#FF8700","Honda","20","DNF","18","32","327.4"
"65","11","Ferrari","#DC0000","Ferrari","1","F","2","78","286.2"
"65","12","Ferrari","#DC0000","Ferrari","2","F","1","78","285.4"
"65","15","Mercedes","#00D2BE","Mercedes","3","F","4","78","289.8"
"65","27","RedBull","#1E41FF","Renault","4","F","5","78","290.4"
"65","2","RedBull","#1E41FF","Renault","5","F","3","78","286.8"
"65","25","ToroRosso","#469BFF","Renault","6","F","6","78","281.5"
"65","16","ForceIndia","#F596C8","Mercedes","7","F","13","78","292.5"
"65","22","HaasF1Team","#F0D787","Ferrari","8","F","8","78","285.5"
"65","8","ToroRosso","#469BFF","Renault","9","DNF","14","71","286.4"
"65","7","Renault","#FFF500","Renault","10","DNF","20","15","284.1"
"65","4","HaasF1Team","#F0D787","Ferrari","11","F","10","78","288.3"
"65","33","McLaren","#FF8700","Honda","12","DNF","16","66","281.5"
"65","1","Mercedes","#00D2BE","Mercedes","13","F","7","78","290.7"
"65","9","Williams","#192c4e","Mercedes","14","F","9","78","290.2"
"65","34","ForceIndia","#F596C8","Mercedes","15","F","12","78","292.7"
"65","30","Renault","#FFF500","Renault","16","F","11","78","284.9"
"65","36","Williams","#192c4e","Mercedes","17","DNF","15","71","287.2"
"65","31","Sauber","#9B0000","Ferrari","18","DNF","19","57","278.5"
"65","19","Sauber","#9B0000","Ferrari","19","DNF","17","63","282"
"65","10","McLaren","#FF8700","Honda","20","DNF","18","57","281.2"
"66","1","Mercedes","#00D2BE","Mercedes","1","F","1","70","323.5"
"66","12","Ferrari","#DC0000","Ferrari","2","F","4","70","344.1"
"66","15","Mercedes","#00D2BE","Mercedes","3","F","2","70","332.9"
"66","11","Ferrari","#DC0000","Ferrari","4","F","7","70","330.5"
"66","27","RedBull","#1E41FF","Renault","5","DNF","18","10","310.6"
"66","2","RedBull","#1E41FF","Renault","6","F","3","70","326.8"
"66","9","Williams","#192c4e","Mercedes","7","DNF","19","0","null"
"66","16","ForceIndia","#F596C8","Mercedes","8","F","5","70","334"
"66","34","ForceIndia","#F596C8","Mercedes","9","F","6","70","342.6"
"66","7","Renault","#FFF500","Renault","10","F","8","70","332.2"
"66","8","ToroRosso","#469BFF","Renault","11","DNF","17","54","329"
"66","5","McLaren","#FF8700","Honda","12","DNF","16","66","317.6"
"66","25","ToroRosso","#469BFF","Renault","13","DNF","20","0","null"
"66","22","HaasF1Team","#F0D787","Ferrari","14","F","10","69","332.9"
"66","30","Renault","#FFF500","Renault","15","F","11","69","334.2"
"66","33","McLaren","#FF8700","Honda","16","F","14","69","330"
"66","36","Williams","#192c4e","Mercedes","17","F","9","69","340.6"
"66","4","HaasF1Team","#F0D787","Ferrari","18","F","12","69","333.7"
"66","19","Sauber","#9B0000","Ferrari","19","F","13","69","325.3"
"66","31","Sauber","#9B0000","Ferrari","20","F","15","68","313.8"
"67","1","Mercedes","#00D2BE","Mercedes","1","F","5","51","333.2"
"67","15","Mercedes","#00D2BE","Mercedes","2","F","2","51","336.1"
"67","11","Ferrari","#DC0000","Ferrari","3","DNF","14","46","334.1"
"67","12","Ferrari","#DC0000","Ferrari","4","F","4","51","329.6"
"67","27","RedBull","#1E41FF","Renault","5","DNF","18","12","326.2"
"67","16","ForceIndia","#F596C8","Mercedes","6","DNF","15","39","331"
"67","34","ForceIndia","#F596C8","Mercedes","7","F","6","51","336"
"67","36","Williams","#192c4e","Mercedes","8","F","3","51","329"
"67","9","Williams","#192c4e","Mercedes","9","DNF","16","25","324.5"
"67","2","RedBull","#1E41FF","Renault","10","F","1","51","336.4"
"67","8","ToroRosso","#469BFF","Renault","11","DNF","19","9","323.7"
"67","4","HaasF1Team","#F0D787","Ferrari","12","F","7","51","330.1"
"67","7","Renault","#FFF500","Renault","13","DNF","17","24","329.3"
"67","31","Sauber","#9B0000","Ferrari","14","F","10","51","321.3"
"67","25","ToroRosso","#469BFF","Renault","15","F","8","51","330.1"
"67","22","HaasF1Team","#F0D787","Ferrari","16","F","13","50","332"
"67","19","Sauber","#9B0000","Ferrari","17","F","11","51","323.5"
"67","33","McLaren","#FF8700","Honda","18","F","12","51","322.9"
"67","5","McLaren","#FF8700","Honda","19","F","9","51","332.8"
"67","30","Renault","#FFF500","Renault","20","DNF","20","7","325"
"68","15","Mercedes","#00D2BE","Mercedes","1","F","1","71","322.8"
"68","12","Ferrari","#DC0000","Ferrari","2","F","2","71","326.1"
"68","11","Ferrari","#DC0000","Ferrari","3","F","5","71","315.3"
"68","2","RedBull","#1E41FF","Renault","4","F","3","71","310.5"
"68","27","RedBull","#1E41FF","Renault","5","DNF","20","0","139.4"
"68","22","HaasF1Team","#F0D787","Ferrari","6","F","6","71","310.4"
"68","16","ForceIndia","#F596C8","Mercedes","7","F","7","70","315.3"
"68","1","Mercedes","#00D2BE","Mercedes","8","F","4","71","328.8"
"68","34","ForceIndia","#F596C8","Mercedes","9","F","8","70","321.6"
"68","25","ToroRosso","#469BFF","Renault","10","DNF","17","44","309.1"
"68","7","Renault","#FFF500","Renault","11","F","13","70","312.6"
"68","5","McLaren","#FF8700","Honda","12","DNF","19","1","272.7"
"68","33","McLaren","#FF8700","Honda","13","F","12","70","313.9"
"68","8","ToroRosso","#469BFF","Renault","14","F","16","68","310.7"
"68","4","HaasF1Team","#F0D787","Ferrari","15","DNF","18","29","317.1"
"68","30","Renault","#FFF500","Renault","16","F","11","70","316.9"
"68","9","Williams","#192c4e","Mercedes","17","F","9","70","323.3"
"68","36","Williams","#192c4e","Mercedes","18","F","10","70","320.7"
"68","19","Sauber","#9B0000","Ferrari","19","F","15","69","316.1"
"68","31","Sauber","#9B0000","Ferrari","20","F","14","70","301.5"
"69","1","Mercedes","#00D2BE","Mercedes","1","F","1","51","320.2"
"69","11","Ferrari","#DC0000","Ferrari","2","F","3","51","315"
"69","12","Ferrari","#DC0000","Ferrari","3","F","7","51","327.4"
"69","27","RedBull","#1E41FF","Renault","4","F","4","51","325.1"
"69","7","Renault","#FFF500","Renault","5","F","6","51","310"
"69","16","ForceIndia","#F596C8","Mercedes","6","F","9","50","323.7"
"69","34","ForceIndia","#F596C8","Mercedes","7","F","8","50","323.5"
"69","33","McLaren","#FF8700","Honda","8","F","11","50","303.5"
"69","15","Mercedes","#00D2BE","Mercedes","9","F","2","51","330.6"
"69","22","HaasF1Team","#F0D787","Ferrari","10","F","13","50","325.3"
"69","30","Renault","#FFF500","Renault","11","DNF","20","0","null"
"69","8","ToroRosso","#469BFF","Renault","12","F","15","50","314.1"
"69","25","ToroRosso","#469BFF","Renault","13","DNF","19","0","null"
"69","9","Williams","#192c4e","Mercedes","14","F","10","50","320.1"
"69","36","Williams","#192c4e","Mercedes","15","F","16","50","323.9"
"69","4","HaasF1Team","#F0D787","Ferrari","16","F","12","50","323.9"
"69","31","Sauber","#9B0000","Ferrari","17","F","17","50","310"
"69","19","Sauber","#9B0000","Ferrari","18","F","14","50","317.7"
"69","2","RedBull","#1E41FF","Renault","19","F","5","51","328.8"
"69","5","McLaren","#FF8700","Honda","20","DNF","18","32","314.6"
"70","12","Ferrari","#DC0000","Ferrari","1","F","1","70","310.6"
"70","11","Ferrari","#DC0000","Ferrari","2","F","2","70","314.1"
"70","15","Mercedes","#00D2BE","Mercedes","3","F","3","70","319.6"
"70","1","Mercedes","#00D2BE","Mercedes","4","F","4","70","318.5"
"70","27","RedBull","#1E41FF","Renault","5","F","5","70","314.6"
"70","2","RedBull","#1E41FF","Renault","6","DNF","20","0","262.9"
"70","5","McLaren","#FF8700","Honda","7","F","6","70","309.8"
"70","33","McLaren","#FF8700","Honda","8","F","10","69","312.5"
"70","25","ToroRosso","#469BFF","Renault","9","F","7","69","316.2"
"70","30","Renault","#FFF500","Renault","10","F","12","69","305.1"
"70","34","ForceIndia","#F596C8","Mercedes","11","F","9","69","316.6"
"70","7","Renault","#FFF500","Renault","12","DNF","17","67","316.8"
"70","16","ForceIndia","#F596C8","Mercedes","13","F","8","69","316"
"70","22","HaasF1Team","#F0D787","Ferrari","14","DNF","19","20","311.4"
"70","4","HaasF1Team","#F0D787","Ferrari","15","F","13","69","312.6"
"70","8","ToroRosso","#469BFF","Renault","16","F","11","69","316.7"
"70","36","Williams","#192c4e","Mercedes","17","F","14","69","315.9"
"70","31","Sauber","#9B0000","Ferrari","18","F","15","68","306.7"
"70","37","Williams","#192c4e","Mercedes","19","DNF","18","60","315.6"
"70","19","Sauber","#9B0000","Ferrari","20","F","16","68","307.7"
"71","1","Mercedes","#00D2BE","Mercedes","1","F","1","44","322.7"
"71","12","Ferrari","#DC0000","Ferrari","2","F","2","44","315.6"
"71","15","Mercedes","#00D2BE","Mercedes","3","F","5","44","322.9"
"71","11","Ferrari","#DC0000","Ferrari","4","F","4","44","321.1"
"71","27","RedBull","#1E41FF","Renault","5","DNF","19","7","312.7"
"71","2","RedBull","#1E41FF","Renault","6","F","3","44","321.1"
"71","7","Renault","#FFF500","Renault","7","F","6","44","311.5"
"71","16","ForceIndia","#F596C8","Mercedes","8","DNF","17","42","324.3"
"71","34","ForceIndia","#F596C8","Mercedes","9","F","9","44","321.4"
"71","5","McLaren","#FF8700","Honda","10","DNF","18","25","309.2"
"71","22","HaasF1Team","#F0D787","Ferrari","11","F","7","44","318.1"
"71","4","HaasF1Team","#F0D787","Ferrari","12","F","15","44","315.6"
"71","25","ToroRosso","#469BFF","Renault","13","F","10","44","318.7"
"71","30","Renault","#FFF500","Renault","14","F","13","44","312.2"
"71","36","Williams","#192c4e","Mercedes","15","F","11","44","308.8"
"71","9","Williams","#192c4e","Mercedes","16","F","8","44","318.3"
"71","19","Sauber","#9B0000","Ferrari","17","F","16","44","308.1"
"71","31","Sauber","#9B0000","Ferrari","18","DNF","20","2","250.2"
"71","8","ToroRosso","#469BFF","Renault","19","F","12","44","319.9"
"71","33","McLaren","#FF8700","Honda","20","F","14","44","312.2"
"72","1","Mercedes","#00D2BE","Mercedes","1","F","1","53","342.2"
"72","36","Williams","#192c4e","Mercedes","2","F","7","53","351.5"
"72","34","ForceIndia","#F596C8","Mercedes","3","F","6","53","345"
"72","15","Mercedes","#00D2BE","Mercedes","4","F","2","53","348.4"
"72","11","Ferrari","#DC0000","Ferrari","5","F","5","53","349.5"
"72","12","Ferrari","#DC0000","Ferrari","6","F","3","53","343.8"
"72","9","Williams","#192c4e","Mercedes","7","F","8","53","356.7"
"72","8","ToroRosso","#469BFF","Renault","8","F","12","52","352.8"
"72","4","HaasF1Team","#F0D787","Ferrari","9","F","11","52","345.2"
"72","16","ForceIndia","#F596C8","Mercedes","10","F","9","53","357.4"
"72","19","Sauber","#9B0000","Ferrari","11","DNF","18","49","337.6"
"72","31","Sauber","#9B0000","Ferrari","12","F","16","51","346.2"
"72","27","RedBull","#1E41FF","Renault","13","F","10","52","353"
"72","7","Renault","#FFF500","Renault","14","F","13","52","349.2"
"72","25","ToroRosso","#469BFF","Renault","15","F","14","52","350.3"
"72","2","RedBull","#1E41FF","Renault","16","F","4","53","355.2"
"72","30","Renault","#FFF500","Renault","17","DNF","20","29","null"
"72","33","McLaren","#FF8700","Honda","18","DNF","19","33","345.7"
"72","5","McLaren","#FF8700","Honda","19","DNF","17","50","342.9"
"72","22","HaasF1Team","#F0D787","Ferrari","20","F","15","52","347.8"
"73","12","Ferrari","#DC0000","Ferrari","1","DNF","18","0","174.6"
"73","27","RedBull","#1E41FF","Renault","2","DNF","19","0","160.9"
"73","2","RedBull","#1E41FF","Renault","3","F","2","58","290.7"
"73","11","Ferrari","#DC0000","Ferrari","4","DNF","20","0","184.6"
"73","1","Mercedes","#00D2BE","Mercedes","5","F","1","58","290.2"
"73","15","Mercedes","#00D2BE","Mercedes","6","F","3","58","296.4"
"73","7","Renault","#FFF500","Renault","7","DNF","14","48","297"
"73","5","McLaren","#FF8700","Honda","8","DNF","17","8","273.2"
"73","33","McLaren","#FF8700","Honda","9","F","7","58","290"
"73","25","ToroRosso","#469BFF","Renault","10","F","4","58","286.7"
"73","30","Renault","#FFF500","Renault","11","F","6","58","null"
"73","16","ForceIndia","#F596C8","Mercedes","12","F","5","58","303.2"
"73","8","ToroRosso","#469BFF","Renault","13","DNF","16","10","277.7"
"73","34","ForceIndia","#F596C8","Mercedes","14","F","10","58","306"
"73","22","HaasF1Team","#F0D787","Ferrari","15","F","9","58","304.1"
"73","4","HaasF1Team","#F0D787","Ferrari","16","DNF","13","50","301.1"
"73","9","Williams","#192c4e","Mercedes","17","F","11","58","305.1"
"73","36","Williams","#192c4e","Mercedes","18","F","8","58","296.2"
"73","31","Sauber","#9B0000","Ferrari","19","F","12","56","281.5"
"73","19","Sauber","#9B0000","Ferrari","20","DNF","15","35","280"
"74","1","Mercedes","#00D2BE","Mercedes","1","F","2","56","320.8"
"74","11","Ferrari","#DC0000","Ferrari","2","DNF","20","0","null"
"74","27","RedBull","#1E41FF","Renault","3","F","1","56","317.1"
"74","2","RedBull","#1E41FF","Renault","4","F","3","56","316.7"
"74","15","Mercedes","#00D2BE","Mercedes","5","F","5","56","311.2"
"74","34","ForceIndia","#F596C8","Mercedes","6","F","10","55","325.3"
"74","33","McLaren","#FF8700","Honda","7","F","7","55","314.5"
"74","7","Renault","#FFF500","Renault","8","F","16","55","320.2"
"74","16","ForceIndia","#F596C8","Mercedes","9","F","6","56","320.8"
"74","5","McLaren","#FF8700","Honda","10","F","11","55","316"
"74","9","Williams","#192c4e","Mercedes","11","F","9","55","322.6"
"74","30","Renault","#FFF500","Renault","12","F","15","55","318.6"
"74","36","Williams","#192c4e","Mercedes","13","F","8","55","325.1"
"74","25","ToroRosso","#469BFF","Renault","14","DNF","19","29","312.5"
"74","38","ToroRosso","#469BFF","Renault","15","F","14","55","317"
"74","22","HaasF1Team","#F0D787","Ferrari","16","F","13","55","330.5"
"74","4","HaasF1Team","#F0D787","Ferrari","17","F","12","55","318.4"
"74","31","Sauber","#9B0000","Ferrari","18","F","17","55","303.2"
"74","19","Sauber","#9B0000","Ferrari","19","F","18","54","306.8"
"74","12","Ferrari","#DC0000","Ferrari","20","F","4","56","332.9"
"75","1","Mercedes","#00D2BE","Mercedes","1","F","1","53","306.2"
"75","12","Ferrari","#DC0000","Ferrari","2","DNF","19","4","288.5"
"75","2","RedBull","#1E41FF","Renault","3","F","3","53","307.7"
"75","27","RedBull","#1E41FF","Renault","4","F","2","53","304.6"
"75","34","ForceIndia","#F596C8","Mercedes","5","F","6","53","311.6"
"75","15","Mercedes","#00D2BE","Mercedes","6","F","4","53","313.2"
"75","16","ForceIndia","#F596C8","Mercedes","7","F","7","53","312.1"
"75","9","Williams","#192c4e","Mercedes","8","F","10","52","305.8"
"75","33","McLaren","#FF8700","Honda","9","F","14","52","299.7"
"75","11","Ferrari","#DC0000","Ferrari","10","F","5","53","312.8"
"75","7","Renault","#FFF500","Renault","11","DNF","17","40","303.4"
"75","4","HaasF1Team","#F0D787","Ferrari","12","F","8","53","306.6"
"75","22","HaasF1Team","#F0D787","Ferrari","13","F","9","53","310.8"
"75","38","ToroRosso","#469BFF","Renault","14","F","13","52","307.4"
"75","36","Williams","#192c4e","Mercedes","15","DNF","16","45","300.9"
"75","19","Sauber","#9B0000","Ferrari","16","DNF","18","7","294.2"
"75","31","Sauber","#9B0000","Ferrari","17","F","15","51","293.6"
"75","30","Renault","#FFF500","Renault","18","F","12","52","301.1"
"75","25","ToroRosso","#469BFF","Renault","19","DNF","20","0","null"
"75","5","McLaren","#FF8700","Honda","20","F","11","52","306.9"
"76","1","Mercedes","#00D2BE","Mercedes","1","F","1","56","335.5"
"76","12","Ferrari","#DC0000","Ferrari","2","F","2","56","334.2"
"76","15","Mercedes","#00D2BE","Mercedes","3","F","5","56","324.8"
"76","2","RedBull","#1E41FF","Renault","4","DNF","18","14","331.8"
"76","11","Ferrari","#DC0000","Ferrari","5","F","3","56","333.4"
"76","34","ForceIndia","#F596C8","Mercedes","6","F","6","56","329.6"
"76","25","ToroRosso","#469BFF","Renault","7","F","7","56","327.5"
"76","5","McLaren","#FF8700","Honda","8","DNF","17","24","319.7"
"76","16","ForceIndia","#F596C8","Mercedes","9","F","8","55","334.7"
"76","9","Williams","#192c4e","Mercedes","10","F","9","55","341.2"
"76","8","ToroRosso","#469BFF","Renault","11","F","10","55","325.4"
"76","22","HaasF1Team","#F0D787","Ferrari","12","F","14","55","320.5"
"76","19","Sauber","#9B0000","Ferrari","13","F","15","55","327.9"
"76","31","Sauber","#9B0000","Ferrari","14","DNF","19","5","295.2"
"76","36","Williams","#192c4e","Mercedes","15","F","11","55","331.4"
"76","27","RedBull","#1E41FF","Renault","16","F","4","56","336.9"
"76","4","HaasF1Team","#F0D787","Ferrari","17","F","16","55","306.3"
"76","7","Renault","#FFF500","Renault","18","DNF","20","3","329.6"
"76","39","ToroRosso","#469BFF","Renault","19","F","13","55","325.5"
"76","33","McLaren","#FF8700","Honda","20","F","12","55","323.9"
"77","12","Ferrari","#DC0000","Ferrari","1","F","4","71","362.4"
"77","27","RedBull","#1E41FF","Renault","2","F","1","71","345.3"
"77","1","Mercedes","#00D2BE","Mercedes","3","F","9","70","361.5"
"77","15","Mercedes","#00D2BE","Mercedes","4","F","2","71","358.2"
"77","11","Ferrari","#DC0000","Ferrari","5","F","3","71","351.9"
"77","34","ForceIndia","#F596C8","Mercedes","6","F","5","70","349.8"
"77","7","Renault","#FFF500","Renault","7","DNF","19","24","344.8"
"77","25","ToroRosso","#469BFF","Renault","8","DNF","16","59","348.3"
"77","16","ForceIndia","#F596C8","Mercedes","9","F","7","70","359"
"77","9","Williams","#192c4e","Mercedes","10","F","11","70","359.8"
"77","36","Williams","#192c4e","Mercedes","11","F","6","70","352.5"
"77","19","Sauber","#9B0000","Ferrari","12","DNF","17","55","346.9"
"77","31","Sauber","#9B0000","Ferrari","13","F","14","69","348.8"
"77","4","HaasF1Team","#F0D787","Ferrari","14","F","8","70","347.7"
"77","22","HaasF1Team","#F0D787","Ferrari","15","F","15","69","337.3"
"77","2","RedBull","#1E41FF","Renault","16","DNF","20","5","341.7"
