"race_id","position","driver_id","q1laptime","q2laptime","q3laptime","speedtrap"
"31","11","21","85.429","84.525","null","350.6"
"31","12","26","85.121","84.898","null","346.2"
"31","13","25","85.41","85.618","null","337.2"
"31","14","8","85.742","85.796","null","340.9"
"31","15","2","85.633","null","null","336.3"
"31","16","10","86.058","null","null","343"
"31","17","5","86.154","null","null","338.1"
"31","18","24","87.731","null","null","331.7"
"31","19","28","87.912","null","null","329.7"
"31","20","27","null","null","null","249.4"
"32","1","12","106.017","104.743","103.885","307.1"
"32","2","2","106.166","105.291","104.428","294.8"
"32","3","11","106.467","105.14","104.667","305.9"
"32","4","8","105.34","104.979","104.745","297.9"
"32","5","1","105.765","105.65","105.3","310.6"
"32","6","3","106.201","105.653","105.415","310.4"
"32","7","15","106.231","105.887","105.676","306.6"
"32","8","27","106.483","105.635","105.798","296.1"
"32","9","9","106.879","105.701","106.077","310.2"
"32","10","22","106.86","105.805","106.413","308.8"
"32","11","7","106.669","106.305","null","304.3"
"32","12","5","106.6","106.328","null","301"
"32","13","16","106.576","106.385","null","307.4"
"32","14","25","106.465","106.894","null","296.1"
"32","15","10","105.891","107.019","null","299.7"
"32","16","26","106.965","null","null","302.1"
"32","17","19","107.088","null","null","303.1"
"32","18","21","107.323","null","null","304.6"
"32","19","24","111.021","null","null","292.4"
"32","20","29","111.523","null","null","294.5"
"33","1","3","93.015","92.632","92.584","315.5"
"33","2","1","92.844","92.789","92.66","315.1"
"33","3","15","94.326","93.416","93.024","308.3"
"33","4","12","94.431","93.844","93.245","308.8"
"33","5","9","94.744","93.377","93.337","310.8"
"33","6","11","94.171","93.361","93.347","309.2"
"33","7","2","94.399","94.153","93.497","298.7"
"33","8","22","94.398","94.278","93.967","311.5"
"33","9","16","95.001","94.174","null","309.6"
"33","10","8","94.646","94.201","null","297.1"
"33","11","7","95.328","94.39","null","308.5"
"33","12","25","94.873","94.453","null","297.6"
"33","13","21","94.796","94.497","null","309.1"
"33","14","5","95.467","94.785","null","299.4"
"33","15","27","94.522","null","null","298.1"
"33","16","10","95.664","null","null","298.8"
"33","17","19","95.673","null","null","303.2"
"33","18","26","95.76","null","null","298.5"
"33","19","24","98.783","null","null","296.8"
"33","20","29","107.114","null","null","272.4"
"34","1","3","98.343","97.5","97.113","329.8"
"34","2","1","98.558","97.672","97.433","329.4"
"34","3","15","98.448","98.194","97.912","331.6"
"34","4","12","98.598","98.402","97.965","325"
"34","5","11","99.207","98.224","98.348","326.7"
"34","6","7","99.25","98.727","98.659","325.3"
"34","7","16","99.617","98.914","98.691","327"
"34","8","22","99.056","98.754","98.787","332.8"
"34","9","27","99.411","99.119","98.924","323.3"
"34","10","2","99.574","99.005","99.728","318.4"
"34","11","8","99.58","99.214","null","318.1"
"34","12","26","100.042","99.323","null","324.2"
"34","13","10","99.739","99.763","null","316.5"
"34","14","21","99.724","99.811","null","332.2"
"34","15","9","98.926","99.895","null","334.4"
"34","16","5","100.144","null","null","318.7"
"34","17","19","100.66","null","null","324"
"34","18","24","103.069","null","null","314.1"
"34","19","28","103.804","null","null","313.6"
"35","1","3","116.671","116.824","null","313.4"
"35","2","1","116.871","116.929","null","313.8"
"35","3","2","116.495","117.969","null","295.3"
"35","4","8","117.64","118.434","null","293"
"35","5","12","120.95","118.596","null","309.9"
"35","6","16","119.264","119.21","null","308.2"
"35","7","7","118.325","119.333","null","308.4"
"35","8","11","118.198","119.703","null","310.4"
"35","9","9","120.902","119.999","null","310.3"
"35","10","27","118.689","120.199","null","301"
"35","11","5","119.704","120.265","null","299.5"
"35","12","15","119.569","120.334","null","308.6"
"35","13","22","120.236","120.595","null","310.1"
"35","14","10","120.261","121.193","null","296"
"35","15","21","120.844","121.604","null","309.7"
"35","16","19","122.212","null","null","296.7"
"35","17","26","123.194","null","null","303.6"
"35","18","29","124.176","null","null","293"
"35","19","24","124.526","null","null","298.6"
"35","20","25","127.304","null","null","277.7"
"36","1","3","80.436","80.053","79.48","357.1"
"36","2","1","80.808","79.829","79.668","355.3"
"36","3","12","80.503","80.045","79.85","353.5"
"36","4","8","80.826","80.49","80.398","347.2"
"36","5","2","81.166","80.783","80.399","344.3"
"36","6","15","80.817","80.458","80.448","360.8"
"36","7","9","81.379","80.642","80.567","364.3"
"36","8","27","80.995","80.894","80.71","350.9"
"36","9","16","80.966","80.669","80.716","355.8"
"36","10","7","81.315","80.935","80.788","354.9"
"36","11","25","80.96","80.942","null","350.6"
"36","12","22","81.577","81.038","null","354.7"
"36","13","21","81.52","81.261","null","355.7"
"36","14","19","81.299","81.544","null","355.7"
"36","15","11","81.422","82.494","null","351.3"
"36","16","5","81.779","null","null","345.9"
"36","17","26","81.788","null","null","358.2"
"36","18","29","84.136","null","null","331.3"
"36","19","24","84.386","null","null","331.7"
"36","20","10","null","null","null","null"
"37","1","3","71.746","72.213","71.282","336.5"
"37","2","1","71.682","71.665","71.36","339.4"
"37","3","12","72.24","71.928","71.804","338.5"
"37","4","15","72.934","72.374","72.085","336.1"
"37","5","11","72.185","72.243","72.144","329.8"
"37","6","7","72.595","72.485","72.265","335.1"
"37","7","8","72.73","72.527","72.322","335.1"
"37","8","9","72.98","72.858","72.415","338.2"
"37","9","2","72.639","72.825","72.417","334.7"
"37","10","27","72.824","72.712","72.739","325.7"
"37","11","26","73.111","72.989","null","331.5"
"37","12","25","73.267","73.045","null","326.7"
"37","13","16","73.14","73.147","null","340.1"
"37","14","19","73.346","73.233","null","328.3"
"37","15","22","73.056","73.913","null","336.5"
"37","16","21","73.385","null","null","323.9"
"37","17","10","73.425","null","null","319.5"
"37","18","29","76.151","null","null","306.5"
"37","19","24","76.283","null","null","314.5"
"37","20","5","null","null","null","314.5"
"38","1","3","101.111","100.979","100.237","332.1"
"38","2","1","100.974","100.758","100.614","335"
"38","3","11","102.5","101.612","101.051","332.3"
"38","4","16","101.983","101.56","101.184","334.4"
"38","5","2","102.275","101.83","101.444","318"
"38","6","15","102.608","101.868","101.656","338.1"
"38","7","7","101.996","101.925","101.686","335.1"
"38","8","9","102.303","102.349","101.759","336.9"
"38","9","8","102.54","102.328","101.933","321.4"
"38","10","25","102.911","102.482","102.708","322.9"
"38","11","27","102.889","102.521","null","323.4"
"38","12","10","102.57","102.668","null","310.2"
"38","13","21","102.929","102.807","null","334.3"
"38","14","26","102.896","103.614","null","334"
"38","15","22","102.585","null","null","331.6"
"38","16","12","102.941","null","null","333.9"
"38","17","5","103.187","null","null","311.3"
"38","18","19","103.838","null","null","332.5"
"38","19","24","106.297","null","null","318.3"
"38","20","28","107.434","null","null","321.3"
"39","1","1","85.351","84.605","83.837","328.1"
"39","2","3","86.934","84.796","84.197","325.3"
"39","3","12","86.945","85.257","84.675","325.9"
"39","4","11","86.579","85.615","85.033","325.8"
"39","5","27","86.934","85.615","85.434","319.6"
"39","6","9","85.918","85.644","85.458","328.7"
"39","7","25","87.057","85.384","85.582","320.9"
"39","8","2","86.945","85.599","85.589","320.8"
"39","9","16","86.607","85.753","null","328.4"
"39","10","7","86.55","85.865","null","330.3"
"39","11","15","87.135","85.961","null","329.8"
"39","12","5","86.537","86.125","null","320.2"
"39","13","10","86.74","86.304","null","320.4"
"39","14","30","87.241","87.601","null","320.6"
"39","15","4","87.297","87.742","null","321.4"
"39","16","19","87.435","null","null","322.7"
"39","17","26","87.958","null","null","322.1"
"39","18","8","88.006","null","null","319.6"
"39","19","22","88.322","null","null","324.2"
"39","20","20","89.606","null","null","325.3"
"39","21","32","89.627","null","null","324.8"
"39","22","31","89.642","null","null","325.8"
"40","1","1","91.391","90.039","89.493","332.1"
"40","2","3","91.325","90.535","89.57","331.4"
"40","3","12","91.636","90.409","90.012","330.9"
"40","4","11","91.685","90.559","90.244","331.3"
"40","5","2","91.403","91.122","90.854","327.4"
"40","6","15","91.672","90.931","91.153","335.5"
"40","7","9","92.045","91.374","91.155","335.1"
"40","8","7","91.987","91.604","91.62","335.1"
"40","9","22","92.005","91.756","null","334.3"
"40","10","27","91.888","91.772","null","331.1"
"40","11","25","91.716","91.816","null","329.2"
"40","12","33","92.472","91.934","null","327.3"
"40","13","20","92.118","91.945","null","333.2"
"40","14","10","91.976","91.998","null","328.1"
"40","15","8","92.559","92.241","null","326.6"
"40","16","31","92.806","null","null","333.2"
"40","17","19","92.84","null","null","327.7"
"40","18","16","92.911","null","null","333.5"
"40","19","4","93.181","null","null","322.2"
"40","20","30","93.438","null","null","324.8"
"40","21","32","94.19","null","null","332.4"
"40","22","26","94.388","null","null","329"
"41","1","3","97.669","96.24","95.402","333.6"
"41","2","2","97.672","96.815","95.917","329.5"
"41","3","11","97.347","96.118","95.972","332.5"
"41","4","12","97.001","96.183","96.246","332.7"
"41","5","15","97.537","96.831","96.296","334.1"
"41","6","8","97.719","96.948","96.399","327.3"
"41","7","16","98.096","97.149","96.865","334.5"
"41","8","25","97.656","97.204","96.881","331.7"
"41","9","27","98.181","97.265","97.194","331.4"
"41","10","7","98.165","97.333","null","333.9"
"41","11","9","98.016","97.347","null","331.7"
"41","12","5","98.451","98.826","null","329.5"
"41","13","10","97.593","99.093","null","325.2"
"41","14","22","98.425","99.83","null","332.3"
"41","15","19","98.321","100.742","null","331.1"
"41","16","26","98.654","102.43","null","330.9"
"41","17","4","98.673","null","null","328.3"
"41","18","20","98.77","null","null","332.3"
"41","19","30","99.528","null","null","328"
"41","20","32","100.264","null","null","333.9"
"41","21","31","null","null","null","262"
"41","22","1","null","null","null","295.1"
"42","1","3","96.119","95.337","95.417","331.6"
"42","2","12","96.555","96.623","96.123","328.2"
"42","3","15","97.746","97.14","96.536","330.5"
"42","4","11","96.976","96.741","96.663","328"
"42","5","9","97.753","97.23","97.016","330.7"
"42","6","2","98.091","97.569","97.125","325.1"
"42","7","16","98.006","97.282","97.212","330.7"
"42","8","8","98.265","97.606","97.459","323.3"
"42","9","27","98.123","97.51","97.583","325.6"
"42","10","1","96.006","95.82","null","330.5"
"42","11","25","97.784","97.652","null","326"
"42","12","10","98.332","97.701","null","327"
"42","13","7","98.562","97.771","null","330.1"
"42","14","5","97.971","97.807","null","324.1"
"42","15","22","98.383","98.055","null","329.2"
"42","16","20","98.678","98.115","null","328.9"
"42","17","4","98.914","null","null","324.8"
"42","18","30","99.009","null","null","325.3"
"42","19","26","99.018","null","null","324.2"
"42","20","31","99.399","null","null","330.3"
"42","21","32","99.463","null","null","333"
"42","22","19","99.519","null","null","325.4"
"43","1","1","83.214","82.159","82","334.9"
"43","2","3","83.002","82.759","82.28","334.6"
"43","3","2","83.749","83.585","82.68","328.5"
"43","4","27","83.578","83.178","83.087","335.4"
"43","5","11","83.796","83.504","83.113","333.9"
"43","6","12","84.124","83.688","83.334","334.2"
"43","7","15","84.251","84.023","83.522","336.3"
"43","8","25","84.496","84.077","83.643","328"
"43","9","16","84.698","84.003","83.782","336.6"
"43","10","5","84.578","84.192","83.981","327.7"
"43","11","7","84.463","84.203","null","336.5"
"43","12","10","84.583","84.348","null","329.3"
"43","13","8","84.696","84.445","null","330.4"
"43","14","22","84.716","84.48","null","332.9"
"43","15","4","84.669","84.625","null","329.4"
"43","16","20","84.406","84.778","null","336.6"
"43","17","30","84.903","null","null","327.5"
"43","18","9","84.941","null","null","334.5"
"43","19","19","85.202","null","null","332.4"
"43","20","26","85.579","null","null","333.8"
"43","21","31","85.745","null","null","341.5"
"43","22","32","85.939","null","null","341"
"44","1","2","74.912","74.357","73.622","293.5"
"44","2","3","74.873","74.043","73.791","296.7"
"44","3","1","74.826","74.056","73.942","295.8"
"44","4","12","74.61","74.318","74.552","291.4"
"44","5","7","75.333","74.989","74.726","294.8"
"44","6","11","75.499","74.789","74.732","290"
"44","7","25","75.467","74.805","74.749","285.2"
"44","8","16","75.328","74.937","74.902","295.5"
"44","9","8","75.384","74.794","75.273","285.4"
"44","10","5","75.504","75.107","75.363","290.1"
"44","11","15","75.521","75.273","null","295.4"
"44","12","20","75.592","75.293","null","291.4"
"44","13","10","75.554","75.352","null","290.7"
"44","14","9","75.71","75.385","null","295.7"
"44","15","22","75.465","75.571","null","292.4"
"44","16","4","76.253","76.058","null","289.7"
"44","17","19","76.299","null","null","290.9"
"44","18","30","76.586","null","null","289.8"
"44","19","32","77.295","null","null","295.5"
"44","20","31","77.452","null","null","297.9"
"44","21","27","82.467","null","null","289.2"
"44","22","26","null","null","null","214.7"
"45","1","1","74.121","73.076","72.812","330.9"
"45","2","3","73.714","73.094","72.874","332.9"
"45","3","12","73.925","73.857","72.99","335.4"
"45","4","2","74.03","73.54","73.166","331.6"
"45","5","27","74.601","73.793","73.414","332.2"
"45","6","11","74.477","73.849","73.579","334.4"
"45","7","15","74.389","73.791","73.67","336.6"
"45","8","9","74.815","73.864","73.769","336.7"
"45","9","7","74.663","74.166","73.952","333.3"
"45","10","5","75.026","74.26","74.338","325.3"
"45","11","16","74.814","74.317","null","332.2"
"45","12","10","74.755","74.437","null","327"
"45","13","8","74.829","74.457","null","330.9"
"45","14","20","75.148","74.571","null","332"
"45","15","22","75.444","74.803","null","331"
"45","16","25","74.714","81.956","null","332.2"
"45","17","30","75.459","null","null","331"
"45","18","31","75.599","null","null","334.9"
"45","19","19","75.635","null","null","331.2"
"45","20","26","76.663","null","null","327.6"
"45","21","32","77.052","null","null","331"
"46","1","3","103.685","102.52","102.758","334.8"
"46","2","16","104.462","103.939","103.515","331.8"
"46","3","2","104.57","104.141","103.966","326.6"
"46","4","12","105.062","104.461","103.966","325"
"46","5","11","104.936","104.533","104.269","326"
"46","6","9","105.494","104.696","104.483","323.6"
"46","7","8","104.694","104.687","104.717","324.9"
"46","8","15","104.706","104.477","105.246","333.2"
"46","9","27","104.939","104.387","105.57","331.1"
"46","10","1","104.259","103.526","121.954","333.6"
"46","11","22","105.507","104.755","null","326"
"46","12","7","104.86","104.824","null","325.1"
"46","13","25","104.827","105","null","323.2"
"46","14","5","105.525","105.27","null","319.3"
"46","15","20","105.3","105.349","null","327.7"
"46","16","26","105.549","106.048","null","325.9"
"46","17","32","105.665","null","null","333.2"
"46","18","31","105.75","null","null","324.5"
"46","19","10","105.804","null","null","322.8"
"46","20","19","106.231","null","null","330.3"
"46","21","4","106.348","null","null","319.5"
"46","22","30","106.394","null","null","323"
"47","1","1","66.947","66.228","67.922","331.8"
"47","2","3","66.516","66.403","68.465","331.8"
"47","3","7","67.385","67.257","69.285","330.9"
"47","4","12","66.761","66.602","69.781","329.4"
"47","5","10","67.653","67.572","69.9","322.6"
"47","6","11","67.24","66.94","69.901","330.2"
"47","7","2","67.5","66.84","69.98","323.1"
"47","8","15","67.148","66.911","70.44","327.5"
"47","9","27","67.131","66.866","71.153","325.8"
"47","10","9","67.419","67.145","71.977","329.9"
"47","11","20","67.66","67.578","null","327.4"
"47","12","31","67.565","67.7","null","332.6"
"47","13","22","67.662","67.85","null","325.9"
"47","14","5","67.671","68.154","null","322.8"
"47","15","25","67.618","null","null","320.7"
"47","16","16","67.657","null","null","330.6"
"47","17","4","67.941","null","null","324.6"
"47","18","30","67.965","null","null","325.4"
"47","19","32","68.026","null","null","331.7"
"47","20","8","68.409","null","null","321.1"
"47","21","19","68.418","null","null","320"
"47","22","26","68.446","null","null","324.1"
"48","1","1","90.739","89.243","89.287","328.3"
"48","2","3","90.724","89.97","89.606","329.1"
"48","3","27","91.305","90.697","90.313","322.3"
"48","4","2","91.684","91.319","90.618","320"
"48","5","11","91.326","91.385","90.881","328"
"48","6","12","91.606","90.711","91.49","327.2"
"48","7","15","91.913","91.478","91.557","324.2"
"48","8","25","92.115","91.708","91.989","319.4"
"48","9","7","92.349","91.77","92.172","323.5"
"48","10","5","92.281","91.74","92.343","316.5"
"48","11","16","92.336","91.875","null","323.2"
"48","12","9","92.146","92.002","null","323.3"
"48","13","22","92.283","92.05","null","324.7"
"48","14","20","92.237","92.241","null","324.2"
"48","15","8","92.553","92.306","null","324.1"
"48","16","4","92.729","97.06","null","318.5"
"48","17","10","92.788","null","null","314.5"
"48","18","30","92.905","null","null","318.6"
"48","19","32","93.098","null","null","326.9"
"48","20","31","93.151","null","null","327.9"
"48","21","26","93.544","null","null","323.5"
"49","1","3","93.302","82.806","79.965","321.4"
"49","2","1","94.21","84.836","80.108","319.1"
"49","3","2","99.968","83.234","80.28","316.7"
"49","4","27","100.424","82.66","80.557","318.4"
"49","5","12","95.718","84.082","80.874","316.9"
"49","6","25","96.115","84.734","81.131","311.9"
"49","7","5","95.165","83.816","81.211","314.2"
"49","8","10","97.983","84.456","81.597","313.5"
"49","9","7","101.471","83.901","81.823","319.6"
"49","10","15","102.758","84.506","82.182","320"
"49","11","22","95.906","84.941","null","299"
"49","12","8","96.714","85.301","null","304.2"
"49","13","16","101.411","85.416","null","307.1"
"49","14","11","96.853","85.435","null","302.3"
"49","15","20","98.959","86.189","null","300.9"
"49","16","26","97.772","87.063","null","306.7"
"49","17","30","103.965","null","null","300.3"
"49","18","9","103.999","null","null","292.1"
"49","19","4","104.543","null","null","296.5"
"49","20","19","106.984","null","null","291.8"
"49","21","31","107.343","null","null","302.9"
"49","22","32","110.189","null","null","303.3"
"50","1","3","75.485","74.839","74.363","339"
"50","2","1","75.243","74.748","74.47","338.8"
"50","3","2","75.591","75.545","74.726","332.9"
"50","4","27","75.875","75.124","74.834","334.5"
"50","5","11","75.752","75.242","75.142","337.7"
"50","6","12","75.927","75.63","75.315","336.7"
"50","7","7","76.301","75.623","75.51","334.7"
"50","8","15","75.952","75.49","75.53","338"
"50","9","16","76.169","75.5","75.537","335.8"
"50","10","9","76.503","75.699","75.615","336.4"
"50","11","20","75.987","75.883","null","334.1"
"50","12","10","76.172","75.909","null","329"
"50","13","25","76.317","75.989","null","331.3"
"50","14","5","76.338","76.041","null","329.5"
"50","15","22","76.328","76.086","null","334"
"50","16","30","76.636","76.665","null","335.6"
"50","17","4","76.716","null","null","339.1"
"50","18","31","76.717","null","null","341"
"50","19","8","76.876","null","null","332.1"
"50","20","32","76.977","null","null","340.4"
"50","21","26","77.123","null","null","332.3"
"50","22","19","77.238","null","null","334.6"
"51","1","3","108.019","106.999","106.744","319.8"
"51","2","27","108.407","107.163","106.893","315.1"
"51","3","11","107.912","107.664","106.91","317.3"
"51","4","12","107.802","107.944","107.108","317.9"
"51","5","2","108.407","108.027","107.216","316.4"
"51","6","16","108.106","107.485","107.407","316"
"51","7","7","108.08","107.317","107.543","316.5"
"51","8","15","108.655","107.918","107.612","317.9"
"51","9","10","108.7","108.051","108.114","309.7"
"51","10","9","107.738","107.667","108.263","318.3"
"51","11","22","108.751","108.316","null","311.7"
"51","12","4","108.8","108.485","null","312.5"
"51","13","20","108.748","108.598","null","313.6"
"51","14","30","108.901","108.888","null","311.5"
"51","15","25","108.876","109.038","null","312.3"
"51","16","31","108.554","109.32","null","315.9"
"51","17","26","108.949","null","null","314.5"
"51","18","34","109.05","null","null","317.7"
"51","19","8","109.058","null","null","312.9"
"51","20","19","109.071","null","null","314.1"
"51","21","1","110.033","null","null","316.3"
"52","1","1","81.854","81.498","81.135","353.4"
"52","2","3","82.497","81.809","81.613","350.9"
"52","3","12","83.077","82.275","81.972","352.3"
"52","4","11","83.217","82.568","82.065","351.7"
"52","5","15","83.264","82.499","82.388","353.4"
"52","6","2","83.158","82.638","82.389","345"
"52","7","27","83.229","82.857","82.411","346.3"
"52","8","16","83.439","82.922","82.814","356.7"
"52","9","7","83.259","82.951","82.836","356.6"
"52","10","20","83.386","82.856","83.184","348"
"52","11","9","83.489","82.967","null","357.6"
"52","12","22","83.421","83.092","null","351.9"
"52","13","5","83.783","83.273","null","352.4"
"52","14","31","83.76","83.315","null","352.2"
"52","15","10","83.666","83.399","null","351.3"
"52","16","25","83.661","83.496","null","null"
"52","17","8","83.825","null","null","null"
"52","18","26","83.956","null","null","350.6"
"52","19","19","84.087","null","null","351.6"
"52","20","30","84.23","null","null","343.7"
"52","21","4","84.436","null","null","352.2"
"53","1","3","105.316","103.02","102.584","312.8"
"53","2","2","104.255","103.933","103.115","307.2"
"53","3","1","105.167","103.471","103.288","314.5"
"53","4","27","105.036","104.112","103.328","308.2"
"53","5","11","104.964","104.159","103.54","308.8"
"53","6","25","105.499","104.493","104.197","300.1"
"53","7","8","105.291","104.475","104.469","304.3"
"53","8","7","106.081","104.737","104.479","311.3"
"53","9","5","105.373","104.653","104.553","307.6"
"53","10","16","105.204","104.703","104.582","311.4"
"53","11","15","106.086","104.74","null","313.7"
"53","12","9","106.056","104.991","null","313.8"
"53","13","10","105.262","105.144","null","305.6"
"53","14","20","105.465","105.593","null","306.2"
"53","15","22","105.609","105.723","null","306.5"
"53","16","19","106.427","107.827","null","306.3"
"53","17","4","106.825","null","null","303.4"
"53","18","26","106.86","null","null","308.7"
"53","19","30","106.96","null","null","302.2"
"53","20","31","107.667","null","null","314.5"
"53","21","34","108.296","null","null","312.4"
"53","22","12","109.116","null","null","306.2"
"54","1","1","94.444","93.046","92.85","327.9"
"54","2","3","94.46","93.609","93.264","326.4"
"54","3","27","95.443","93.775","93.42","324.8"
"54","4","2","95.079","93.888","93.467","323.9"
"54","5","12","94.557","93.972","93.584","325.5"
"54","6","11","94.556","93.903","93.632","328.3"
"54","7","16","95.068","94.538","94.319","328.8"
"54","8","7","94.827","94.441","94.489","326.9"
"54","9","10","95.267","94.431","94.518","322.6"
"54","10","9","95.267","94.422","94.671","330.2"
"54","11","15","95.166","94.577","null","328.9"
"54","12","22","95.4","95.001","null","327.2"
"54","13","20","95.658","95.097","null","326.7"
"54","14","4","95.593","95.277","null","329.6"
"54","15","8","95.695","95.369","null","321.6"
"54","16","25","95.605","95.374","null","317.1"
"54","17","19","95.816","null","null","325.3"
"54","18","26","95.949","null","null","326.3"
"54","19","30","95.999","null","null","327.2"
"54","20","34","96.451","null","null","332.1"
"54","21","31","96.587","null","null","335.6"
"54","22","5","97.155","null","null","322"
"55","1","3","91.858","90.714","90.647","315.1"
"55","2","1","92.218","91.129","90.66","315.5"
"55","3","11","91.674","91.406","90.949","311.8"
"55","4","12","91.659","91.227","91.028","311.4"
"55","5","27","92.487","91.489","91.178","307.4"
"55","6","2","92.538","91.719","91.24","305.9"
"55","7","16","92.682","92.237","91.961","309.4"
"55","8","22","92.458","92.176","91.961","314.4"
"55","9","7","92.448","92.2","92.142","308.6"
"55","10","20","92.62","92.155","92.547","311.7"
"55","11","15","92.383","92.315","null","309.4"
"55","12","9","92.562","92.38","null","309"
"55","13","8","92.645","92.623","null","303.6"
"55","14","25","92.789","92.685","null","304.9"
"55","15","5","92.819","92.689","null","304.4"
"55","16","30","92.796","92.807","null","310.7"
"55","17","10","92.851","null","null","302.6"
"55","18","4","93.023","null","null","309.1"
"55","19","19","93.222","null","null","306.7"
"55","20","26","93.332","null","null","307.6"
"55","21","34","93.353","null","null","311.9"
"55","22","31","93.561","null","null","314"
"56","1","1","96.296","96.45","94.999","334.3"
"56","2","3","96.397","96.351","95.215","333.4"
"56","3","2","96.759","96.255","95.509","329"
"56","4","27","96.613","96.857","95.747","329.3"
"56","5","11","96.985","96.584","96.131","336.9"
"56","6","12","97.151","96.462","96.358","332"
"56","7","7","96.95","96.626","96.628","332"
"56","8","15","97.456","97.202","97.116","332.4"
"56","9","9","97.402","97.214","97.269","334.5"
"56","10","25","97.744","97.175","97.326","327.4"
"56","11","16","97.345","97.353","null","334.4"
"56","12","5","97.913","97.417","null","331.4"
"56","13","8","97.844","97.48","null","326.3"
"56","14","20","98.053","97.773","null","336.3"
"56","15","30","98.084","97.935","null","332.3"
"56","16","19","98.04","99.356","null","331.5"
"56","17","22","98.308","null","null","338"
"56","18","4","98.317","null","null","331.3"
"56","19","10","98.327","null","null","329"
"56","20","31","98.548","null","null","341.2"
"56","21","26","98.583","null","null","332.5"
"56","22","34","98.806","null","null","339.6"
"57","1","1","79.447","79.137","78.704","360.9"
"57","2","3","79.996","79.761","78.958","361.9"
"57","3","27","79.874","78.972","79.054","357.8"
"57","4","2","79.713","79.553","79.133","357.7"
"57","5","7","80.599","79.769","79.33","357.6"
"57","6","11","79.554","79.936","79.376","361.5"
"57","7","12","79.865","79.385","79.381","363"
"57","8","15","80.338","79.958","79.551","365.3"
"57","9","9","80.423","80.151","80.032","365.9"
"57","10","25","80.457","80.169","80.378","351.1"
"57","11","5","80.552","80.282","null","357"
"57","12","16","80.308","80.287","null","360.2"
"57","13","10","81.333","80.673","null","355.9"
"57","14","4","81.254","81.131","null","360.2"
"57","15","19","81.062","81.536","null","362.4"
"57","16","31","81.363","81.785","null","362.6"
"57","17","20","81.401","null","null","358.8"
"57","18","8","81.454","null","null","348.3"
"57","19","26","81.692","null","null","358.9"
"57","20","34","81.881","null","null","363.6"
"57","21","22","81.916","null","null","357.2"
"58","1","1","71.511","71.238","70.736","335.1"
"58","2","3","71.815","71.373","70.838","337.8"
"58","3","11","72.1","72.301","71.404","338.1"
"58","4","27","71.957","71.834","71.485","325.7"
"58","5","12","72.159","72.01","71.495","333.1"
"58","6","2","72.409","72.047","71.54","330"
"58","7","22","72.893","72.343","71.937","336.4"
"58","8","7","72.428","72.36","72.104","334.3"
"58","9","16","72.684","72.331","72.165","336.3"
"58","10","5","72.7","72.312","72.266","326.4"
"58","11","15","72.68","72.42","null","331.2"
"58","12","20","73.052","72.431","null","333.3"
"58","13","9","72.432","72.521","null","333.7"
"58","14","8","73.071","72.726","null","326.6"
"58","15","25","72.95","72.92","null","327.1"
"58","16","30","73.259","73.258","null","326.7"
"58","17","10","73.276","null","null","325.5"
"58","18","4","73.41","null","null","318.2"
"58","19","31","73.427","null","null","322.5"
"58","20","34","73.432","null","null","329.6"
"58","21","19","73.623","null","null","329.8"
"58","22","26","73.681","null","null","322.8"
"59","1","1","99.487","99.382","98.755","336.4"
"59","2","3","100.511","99.49","99.058","337.2"
"59","3","2","101.002","100.429","99.589","335.1"
"59","4","11","100.338","99.629","99.604","342.3"
"59","5","12","100.341","100.034","99.661","343.6"
"59","6","27","100.424","99.903","99.818","334.9"
"59","7","7","101","100.709","100.501","340"
"59","8","16","100.864","100.743","100.519","339.7"
"59","9","5","101.616","101.044","101.106","335.7"
"59","10","9","101.157","100.858","101.213","347.1"
"59","11","15","101.192","101.084","null","343.4"
"59","12","10","101.158","101.272","null","334.5"
"59","13","20","101.639","101.48","null","341.2"
"59","14","22","101.467","101.564","null","341.7"
"59","15","30","101.775","101.82","null","338"
"59","16","31","101.886","101.995","null","340.8"
"59","17","8","102.003","null","null","335.1"
"59","18","4","102.142","null","null","339.4"
"59","19","26","102.247","null","null","339.9"
"59","20","34","102.286","null","null","343.5"
"59","21","25","102.393","null","null","332"
"59","22","19","102.637","null","null","343.5"
"60","1","1","84.191","83.251","82.188","325.5"
"60","2","12","85.21","83.401","82.456","322"
"60","3","15","84.514","83.215","82.481","321.1"
"60","4","11","84.352","83.376","83.033","322.8"
"60","5","27","84.482","84.092","83.485","321.8"
"60","6","22","85.419","84.718","84.074","321.6"
"60","7","9","85.099","84.597","84.443","324.3"
"60","8","25","85.542","84.997","84.487","322"
"60","9","8","85.97","84.864","84.512","322.3"
"60","10","2","85.383","83.989","null","318"
"60","11","16","85.064","85.081","null","328.1"
"60","12","7","84.975","85.091","null","326.2"
"60","13","5","85.872","85.425","null","316.6"
"60","14","34","86.009","85.568","null","324.4"
"60","15","19","86.236","86.465","null","317.4"
"60","16","35","86.419","null","null","315.9"
"60","17","4","86.847","null","null","320.5"
"60","18","33","86.858","null","null","314.4"
"60","19","36","87.143","null","null","328.6"
"60","20","30","88.244","null","null","325.4"
"61","1","1","93.333","92.406","91.678","328"
"61","2","12","93.078","92.391","91.864","325.3"
"61","3","15","93.684","92.552","91.865","328.8"
"61","4","11","93.341","92.181","92.14","323.9"
"61","5","2","94.041","93.546","93.033","322.4"
