driver_id,season,date,race_id,team,teamcolor,status,resultposition,speedtrap,location,comment,name,id,temp,feels_like,humidity,clouds,wind_speed,main,description,icon,lat,long,locality,country,round,accidents,failures
2,2014,2014-07-20,10,RedBull,#1E41FF,F,6,334.6,Hockenheim,null,Daniel Ricciardo,10,79,79,57,0,4.12,Clear,Clear Sky,01d,49.3278,8.56583,Hockenheim,Germany,10,0,2
4,2014,2014-07-20,10,McLaren,#FF8700,F,9,333.6,Hockenheim,null,Kevin Magnussen,10,79,79,57,0,4.12,Clear,Clear Sky,01d,49.3278,8.56583,Hockenheim,Germany,10,0,1
9,2014,2014-07-20,10,Williams,#192c4e,DNF,22,null,Hockenheim,null,Felipe Massa,10,79,79,57,0,4.12,Clear,Clear Sky,01d,49.3278,8.56583,Hockenheim,Germany,10,3,0
15,2014,2014-07-20,10,Williams,#192c4e,F,2,340.2,Hockenheim,null,Valtteri Bottas,10,79,79,57,0,4.12,Clear,Clear Sky,01d,49.3278,8.56583,Hockenheim,Germany,10,0,1
3,2014,2014-07-20,10,Mercedes,#00D2BE,F,1,331.8,Hockenheim,null,Nico Rosberg,10,79,79,57,0,4.12,Clear,Clear Sky,01d,49.3278,8.56583,Hockenheim,Germany,10,0,2
1,2014,2014-07-27,11,Mercedes,#00D2BE,F,3,314.3,Budapest,Wet in the beginning,Lewis Hamilton,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,0,3
4,2014,2014-07-27,11,McLaren,#FF8700,F,12,308.7,Budapest,Wet in the beginning,Kevin Magnussen,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,0,1
21,2014,2014-07-27,11,LotusF1,#E2B007,F,13,302.9,Budapest,Wet in the beginning,Pastor Maldonado,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,0,6
19,2014,2014-07-27,11,Caterham,#006400,DNF,22,302,Budapest,Wet in the beginning,Marcus Ericsson,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,1,4
17,2014,2014-07-27,11,Marussia,#6E0000,F,16,301.7,Budapest,Wet in the beginning,Max Chilton,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,2,1
14,2014,2014-07-27,11,Caterham,#006400,DNF,18,293.9,Budapest,Wet in the beginning,Kamui Kobayashi,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,1,5
11,2014,2014-07-27,11,Ferrari,#DC0000,F,6,304.8,Budapest,Wet in the beginning,Kimi Raikkonen,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,1,0
18,2014,2014-07-27,11,Marussia,#6E0000,F,15,301.5,Budapest,Wet in the beginning,Jules Bianchi,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,1,1
22,2014,2014-07-27,11,LotusF1,#E2B007,DNF,21,291.8,Budapest,Wet in the beginning,Romain Grosjean,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,1,5
20,2014,2014-07-27,11,Sauber,#9B0000,DNF,17,296.8,Budapest,Wet in the beginning,Esteban Gutierrez,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,3,3
16,2014,2014-07-27,11,ForceIndia,#F596C8,DNF,19,297.1,Budapest,Wet in the beginning,Sergio Perez,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,3,0
13,2014,2014-07-27,11,Sauber,#9B0000,F,11,304.2,Budapest,Wet in the beginning,Adrian Sutil,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,4,3
8,2014,2014-07-27,11,ToroRosso,#469BFF,F,14,304.4,Budapest,Wet in the beginning,Daniil Kvyat,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,0,5
7,2014,2014-07-27,11,ForceIndia,#F596C8,DNF,20,303.7,Budapest,Wet in the beginning,Nico Hulkenberg,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,1,1
6,2014,2014-07-27,11,ToroRosso,#469BFF,F,9,300.3,Budapest,Wet in the beginning,Jean-Eric Vergne,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,0,5
10,2014,2014-07-27,11,McLaren,#FF8700,F,10,309.1,Budapest,Wet in the beginning,Jenson Button,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,0,0
9,2014,2014-07-27,11,Williams,#192c4e,F,5,306.3,Budapest,Wet in the beginning,Felipe Massa,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,3,0
5,2014,2014-07-27,11,Ferrari,#DC0000,F,2,300.7,Budapest,Wet in the beginning,Fernando Alonso,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,0,2
2,2014,2014-07-27,11,RedBull,#1E41FF,F,1,310.7,Budapest,Wet in the beginning,Daniel Ricciardo,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,0,2
15,2014,2014-07-27,11,Williams,#192c4e,F,8,315.6,Budapest,Wet in the beginning,Valtteri Bottas,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,0,1
12,2014,2014-07-27,11,RedBull,#1E41FF,F,7,307.9,Budapest,Wet in the beginning,Sebastian Vettel,11,72,73,76,75,2,Thunderstorm,Thunderstorm,11d,47.5789,19.2486,Budapest,Hungary,11,0,3
