season,date,race_id,location,driver_id,name,team,enginemanufacturer,resultposition,gridposition,status,completedlaps,comment,nolaps,tracklength
2018,2018-04-08,81,Sakhir,15,Valtteri Bottas,Mercedes,Mercedes,2,3,F,57,,57,5412
2018,2018-04-15,82,Shanghai,15,Valtteri Bottas,Mercedes,Mercedes,2,3,F,56,,56,5451
2018,2018-04-29,83,Baku,15,Valtteri Bottas,Mercedes,Mercedes,14,3,DNF,48,,51,6003
2018,2018-05-13,84,Catalunya,15,Valtteri Bottas,Mercedes,Mercedes,2,2,F,66,,66,4655
2018,2018-05-27,85,MonteCarlo,15,Valtteri Bottas,Mercedes,Mercedes,5,5,F,78,,78,3337
2018,2018-06-10,86,Montreal,15,Valtteri Bottas,Mercedes,Mercedes,2,2,F,68,,68,4361
2018,2018-06-24,87,LeCastellet,15,Valtteri Bottas,Mercedes,Mercedes,7,2,F,53,,53,5842
2018,2018-07-01,88,Spielberg,15,Valtteri Bottas,Mercedes,Mercedes,19,1,DNF,13,,71,4318
2018,2018-07-08,89,Silverstone,15,Valtteri Bottas,Mercedes,Mercedes,4,4,F,52,,52,5891
2018,2018-07-22,90,Hockenheim,15,Valtteri Bottas,Mercedes,Mercedes,2,2,F,67,Wet race,67,4574
2018,2018-07-29,91,Budapest,15,Valtteri Bottas,Mercedes,Mercedes,5,2,F,70,,70,4381
2018,2018-08-26,92,Spa,15,Valtteri Bottas,Mercedes,Mercedes,4,19,F,44,SC through pit lane,44,7004
2018,2018-09-02,93,Monza,15,Valtteri Bottas,Mercedes,Mercedes,3,4,F,53,,53,5793
2018,2018-09-16,94,Singapore,15,Valtteri Bottas,Mercedes,Mercedes,4,4,F,61,,61,5063
2018,2018-09-30,95,Sochi,15,Valtteri Bottas,Mercedes,Mercedes,2,1,F,53,,53,5848
2018,2018-10-07,96,Suzuka,15,Valtteri Bottas,Mercedes,Mercedes,2,2,F,53,,53,5807
2018,2018-10-21,97,Austin,15,Valtteri Bottas,Mercedes,Mercedes,5,3,F,56,,56,5513
2018,2018-10-28,98,MexicoCity,15,Valtteri Bottas,Mercedes,Mercedes,5,5,F,70,,71,4304
2018,2018-11-11,99,SaoPaulo,15,Valtteri Bottas,Mercedes,Mercedes,5,3,F,71,,71,4309
2018,2018-11-25,100,YasMarina,15,Valtteri Bottas,Mercedes,Mercedes,5,2,F,55,,55,5554
2018,2018-03-25,80,Melbourne,16,Sergio Perez,ForceIndia,Mercedes,11,12,F,58,,58,5303
2018,2018-04-08,81,Sakhir,16,Sergio Perez,ForceIndia,Mercedes,16,12,F,56,,57,5412
2018,2018-04-15,82,Shanghai,16,Sergio Perez,ForceIndia,Mercedes,12,8,F,56,,56,5451
2018,2018-04-29,83,Baku,16,Sergio Perez,ForceIndia,Mercedes,3,8,F,51,,51,6003
2018,2018-05-13,84,Catalunya,16,Sergio Perez,ForceIndia,Mercedes,9,15,F,64,,66,4655
2018,2018-05-27,85,MonteCarlo,16,Sergio Perez,ForceIndia,Mercedes,12,9,F,78,,78,3337
2018,2018-06-10,86,Montreal,16,Sergio Perez,ForceIndia,Mercedes,14,10,F,67,,68,4361
2018,2018-06-24,87,LeCastellet,16,Sergio Perez,ForceIndia,Mercedes,18,13,DNF,27,,53,5842
2018,2018-07-01,88,Spielberg,16,Sergio Perez,ForceIndia,Mercedes,7,16,F,70,,71,4318
2018,2018-07-08,89,Silverstone,16,Sergio Perez,ForceIndia,Mercedes,10,12,F,52,,52,5891
2018,2018-07-22,90,Hockenheim,16,Sergio Perez,ForceIndia,Mercedes,7,10,F,67,Wet race,67,4574
2018,2018-07-29,91,Budapest,16,Sergio Perez,ForceIndia,Mercedes,14,19,F,69,,70,4381
2018,2018-08-26,92,Spa,16,Sergio Perez,ForceIndia,Mercedes,5,4,F,44,SC through pit lane,44,7004
2018,2018-09-02,93,Monza,16,Sergio Perez,ForceIndia,Mercedes,7,14,F,53,,53,5793
2018,2018-09-16,94,Singapore,16,Sergio Perez,ForceIndia,Mercedes,16,7,F,60,,61,5063
2018,2018-09-30,95,Sochi,16,Sergio Perez,ForceIndia,Mercedes,10,8,F,52,,53,5848
2018,2018-10-07,96,Suzuka,16,Sergio Perez,ForceIndia,Mercedes,7,9,F,53,,53,5807
2018,2018-10-21,97,Austin,16,Sergio Perez,ForceIndia,Mercedes,8,10,F,56,,56,5513
2018,2018-10-28,98,MexicoCity,16,Sergio Perez,ForceIndia,Mercedes,18,13,DNF,38,,71,4304
2018,2018-11-11,99,SaoPaulo,16,Sergio Perez,ForceIndia,Mercedes,10,12,F,70,,71,4309
2018,2018-11-25,100,YasMarina,16,Sergio Perez,ForceIndia,Mercedes,8,14,F,55,,55,5554
2018,2018-03-25,80,Melbourne,19,Marcus Ericsson,Sauber,Ferrari,19,17,DNF,5,,58,5303
2018,2018-04-08,81,Sakhir,19,Marcus Ericsson,Sauber,Ferrari,9,17,F,56,,57,5412
2018,2018-04-15,82,Shanghai,19,Marcus Ericsson,Sauber,Ferrari,16,20,F,56,,56,5451
2018,2018-04-29,83,Baku,19,Marcus Ericsson,Sauber,Ferrari,11,18,F,51,,51,6003
2018,2018-05-13,84,Catalunya,19,Marcus Ericsson,Sauber,Ferrari,13,17,F,64,,66,4655
2018,2018-05-27,85,MonteCarlo,19,Marcus Ericsson,Sauber,Ferrari,11,16,F,78,,78,3337
2018,2018-06-10,86,Montreal,19,Marcus Ericsson,Sauber,Ferrari,15,19,F,66,,68,4361
2018,2018-06-24,87,LeCastellet,19,Marcus Ericsson,Sauber,Ferrari,13,15,F,52,,53,5842
2018,2018-07-01,88,Spielberg,19,Marcus Ericsson,Sauber,Ferrari,10,20,F,70,,71,4318
2018,2018-07-08,89,Silverstone,19,Marcus Ericsson,Sauber,Ferrari,18,15,DNF,31,,52,5891
2018,2018-07-22,90,Hockenheim,19,Marcus Ericsson,Sauber,Ferrari,9,13,F,67,Wet race,67,4574
2018,2018-07-29,91,Budapest,19,Marcus Ericsson,Sauber,Ferrari,15,14,F,68,,70,4381
2018,2018-08-26,92,Spa,19,Marcus Ericsson,Sauber,Ferrari,10,13,F,43,SC through pit lane,44,7004
2018,2018-09-02,93,Monza,19,Marcus Ericsson,Sauber,Ferrari,15,18,F,52,,53,5793
2018,2018-09-16,94,Singapore,19,Marcus Ericsson,Sauber,Ferrari,11,14,F,60,,61,5063
2018,2018-09-30,95,Sochi,19,Marcus Ericsson,Sauber,Ferrari,13,10,F,52,,53,5848
2018,2018-10-07,96,Suzuka,19,Marcus Ericsson,Sauber,Ferrari,12,20,F,52,,53,5807
2018,2018-10-21,97,Austin,19,Marcus Ericsson,Sauber,Ferrari,10,16,F,55,,56,5513
2018,2018-10-28,98,MexicoCity,19,Marcus Ericsson,Sauber,Ferrari,9,10,F,69,,71,4304
2018,2018-11-11,99,SaoPaulo,19,Marcus Ericsson,Sauber,Ferrari,20,6,DNF,20,,71,4309
2018,2018-11-25,100,YasMarina,19,Marcus Ericsson,Sauber,Ferrari,18,12,DNF,24,,55,5554
2018,2018-03-25,80,Melbourne,22,Romain Grosjean,HaasF1Team,Ferrari,16,6,DNF,24,,58,5303
2018,2018-04-08,81,Sakhir,22,Romain Grosjean,HaasF1Team,Ferrari,13,16,F,56,,57,5412
2018,2018-04-15,82,Shanghai,22,Romain Grosjean,HaasF1Team,Ferrari,17,10,F,56,,56,5451
2018,2018-04-29,83,Baku,22,Romain Grosjean,HaasF1Team,Ferrari,15,20,DNF,42,,51,6003
2018,2018-05-13,84,Catalunya,22,Romain Grosjean,HaasF1Team,Ferrari,18,10,DNF,0,,66,4655
2018,2018-05-27,85,MonteCarlo,22,Romain Grosjean,HaasF1Team,Ferrari,15,18,F,77,,78,3337
2018,2018-06-10,86,Montreal,22,Romain Grosjean,HaasF1Team,Ferrari,12,20,F,67,,68,4361
2018,2018-06-24,87,LeCastellet,22,Romain Grosjean,HaasF1Team,Ferrari,11,10,F,52,,53,5842
2018,2018-07-01,88,Spielberg,22,Romain Grosjean,HaasF1Team,Ferrari,4,5,F,70,,71,4318
2018,2018-07-08,89,Silverstone,22,Romain Grosjean,HaasF1Team,Ferrari,16,8,DNF,37,,52,5891
2018,2018-07-22,90,Hockenheim,22,Romain Grosjean,HaasF1Team,Ferrari,6,6,F,67,Wet race,67,4574
2018,2018-07-29,91,Budapest,22,Romain Grosjean,HaasF1Team,Ferrari,10,10,F,69,,70,4381
2018,2018-08-26,92,Spa,22,Romain Grosjean,HaasF1Team,Ferrari,7,5,F,44,SC through pit lane,44,7004
2018,2018-09-02,93,Monza,22,Romain Grosjean,HaasF1Team,Ferrari,20,6,DQ,53,,53,5793
2018,2018-09-16,94,Singapore,22,Romain Grosjean,HaasF1Team,Ferrari,15,8,F,60,,61,5063
2018,2018-09-30,95,Sochi,22,Romain Grosjean,HaasF1Team,Ferrari,11,9,F,52,,53,5848
2018,2018-10-07,96,Suzuka,22,Romain Grosjean,HaasF1Team,Ferrari,8,5,F,53,,53,5807
2018,2018-10-21,97,Austin,22,Romain Grosjean,HaasF1Team,Ferrari,17,8,DNF,2,,56,5513
2018,2018-10-28,98,MexicoCity,22,Romain Grosjean,HaasF1Team,Ferrari,16,18,F,68,,71,4304
2018,2018-11-11,99,SaoPaulo,22,Romain Grosjean,HaasF1Team,Ferrari,8,8,F,71,,71,4309
2018,2018-11-25,100,YasMarina,22,Romain Grosjean,HaasF1Team,Ferrari,9,7,F,54,,55,5554
2018,2018-03-25,80,Melbourne,25,Carlos Sainz Jnr,Renault,Renault,10,9,F,58,,58,5303
2018,2018-04-08,81,Sakhir,25,Carlos Sainz Jnr,Renault,Renault,11,10,F,56,,57,5412
2018,2018-04-15,82,Shanghai,25,Carlos Sainz Jnr,Renault,Renault,9,9,F,56,,56,5451
2018,2018-04-29,83,Baku,25,Carlos Sainz Jnr,Renault,Renault,5,9,F,51,,51,6003
2018,2018-05-13,84,Catalunya,25,Carlos Sainz Jnr,Renault,Renault,7,9,F,65,,66,4655
2018,2018-05-27,85,MonteCarlo,25,Carlos Sainz Jnr,Renault,Renault,10,8,F,78,,78,3337
2018,2018-06-10,86,Montreal,25,Carlos Sainz Jnr,Renault,Renault,8,9,F,67,,68,4361
2018,2018-06-24,87,LeCastellet,25,Carlos Sainz Jnr,Renault,Renault,8,7,F,53,,53,5842
2018,2018-07-01,88,Spielberg,25,Carlos Sainz Jnr,Renault,Renault,12,9,F,70,,71,4318
2018,2018-07-08,89,Silverstone,25,Carlos Sainz Jnr,Renault,Renault,17,16,DNF,37,,52,5891
2018,2018-07-22,90,Hockenheim,25,Carlos Sainz Jnr,Renault,Renault,12,8,F,67,Wet race,67,4574
2018,2018-07-29,91,Budapest,25,Carlos Sainz Jnr,Renault,Renault,9,5,F,69,,70,4381
2018,2018-08-26,92,Spa,25,Carlos Sainz Jnr,Renault,Renault,11,14,F,43,SC through pit lane,44,7004
2018,2018-09-02,93,Monza,25,Carlos Sainz Jnr,Renault,Renault,8,7,F,53,,53,5793
2018,2018-09-16,94,Singapore,25,Carlos Sainz Jnr,Renault,Renault,8,12,F,60,,61,5063
2018,2018-09-30,95,Sochi,25,Carlos Sainz Jnr,Renault,Renault,17,11,F,51,,53,5848
2018,2018-10-07,96,Suzuka,25,Carlos Sainz Jnr,Renault,Renault,10,13,F,52,,53,5807
2018,2018-10-21,97,Austin,25,Carlos Sainz Jnr,Renault,Renault,7,11,F,56,,56,5513
2018,2018-10-28,98,MexicoCity,25,Carlos Sainz Jnr,Renault,Renault,19,8,DNF,28,,71,4304
2018,2018-11-11,99,SaoPaulo,25,Carlos Sainz Jnr,Renault,Renault,12,15,F,70,,71,4309
2018,2018-11-25,100,YasMarina,25,Carlos Sainz Jnr,Renault,Renault,6,11,F,55,,55,5554
2018,2018-03-25,80,Melbourne,27,Max Verstappen,RedBull,Renault,6,4,F,58,,58,5303
2018,2018-04-08,81,Sakhir,27,Max Verstappen,RedBull,Renault,19,15,DNF,3,,57,5412
2018,2018-04-15,82,Shanghai,27,Max Verstappen,RedBull,Renault,5,5,F,56,,56,5451
2018,2018-04-29,83,Baku,27,Max Verstappen,RedBull,Renault,16,5,DNF,39,,51,6003
2018,2018-05-13,84,Catalunya,27,Max Verstappen,RedBull,Renault,3,5,F,66,,66,4655
2018,2018-05-27,85,MonteCarlo,27,Max Verstappen,RedBull,Renault,9,20,F,78,,78,3337
2018,2018-06-10,86,Montreal,27,Max Verstappen,RedBull,Renault,3,3,F,68,,68,4361
2018,2018-06-24,87,LeCastellet,27,Max Verstappen,RedBull,Renault,2,4,F,53,,53,5842
2018,2018-07-01,88,Spielberg,27,Max Verstappen,RedBull,Renault,1,4,F,71,,71,4318
2018,2018-07-08,89,Silverstone,27,Max Verstappen,RedBull,Renault,15,5,DNF,46,,52,5891
2018,2018-07-22,90,Hockenheim,27,Max Verstappen,RedBull,Renault,4,4,F,67,Wet race,67,4574
2018,2018-07-29,91,Budapest,27,Max Verstappen,RedBull,Renault,19,7,DNF,5,,70,4381
2018,2018-08-26,92,Spa,27,Max Verstappen,RedBull,Renault,3,7,F,44,SC through pit lane,44,7004
2018,2018-09-02,93,Monza,27,Max Verstappen,RedBull,Renault,5,5,F,53,,53,5793
2018,2018-09-16,94,Singapore,27,Max Verstappen,RedBull,Renault,2,2,F,61,,61,5063
2018,2018-09-30,95,Sochi,27,Max Verstappen,RedBull,Renault,5,19,F,53,,53,5848
2018,2018-10-07,96,Suzuka,27,Max Verstappen,RedBull,Renault,3,3,F,53,,53,5807
2018,2018-10-21,97,Austin,27,Max Verstappen,RedBull,Renault,2,18,F,56,,56,5513
2018,2018-10-28,98,MexicoCity,27,Max Verstappen,RedBull,Renault,1,2,F,71,,71,4304
2018,2018-11-11,99,SaoPaulo,27,Max Verstappen,RedBull,Renault,2,5,F,71,,71,4309
2018,2018-11-25,100,YasMarina,27,Max Verstappen,RedBull,Renault,3,6,F,55,,55,5554
2018,2018-03-25,80,Melbourne,33,Stoffel Vandoorne,McLaren,Renault,9,11,F,58,,58,5303
2018,2018-04-08,81,Sakhir,33,Stoffel Vandoorne,McLaren,Renault,8,14,F,56,,57,5412
2018,2018-04-15,82,Shanghai,33,Stoffel Vandoorne,McLaren,Renault,13,14,F,56,,56,5451
2018,2018-04-29,83,Baku,33,Stoffel Vandoorne,McLaren,Renault,9,16,F,51,,51,6003
2018,2018-05-13,84,Catalunya,33,Stoffel Vandoorne,McLaren,Renault,15,11,DNF,45,,66,4655
2018,2018-05-27,85,MonteCarlo,33,Stoffel Vandoorne,McLaren,Renault,14,12,F,77,,78,3337
2018,2018-06-10,86,Montreal,33,Stoffel Vandoorne,McLaren,Renault,16,15,F,66,,68,4361
2018,2018-06-24,87,LeCastellet,33,Stoffel Vandoorne,McLaren,Renault,12,17,F,52,,53,5842
2018,2018-07-01,88,Spielberg,33,Stoffel Vandoorne,McLaren,Renault,15,15,DNF,65,,71,4318
2018,2018-07-08,89,Silverstone,33,Stoffel Vandoorne,McLaren,Renault,11,17,F,52,,52,5891
2018,2018-07-22,90,Hockenheim,33,Stoffel Vandoorne,McLaren,Renault,13,19,F,67,Wet race,67,4574
2018,2018-07-29,91,Budapest,33,Stoffel Vandoorne,McLaren,Renault,18,16,DNF,49,,70,4381
2018,2018-08-26,92,Spa,33,Stoffel Vandoorne,McLaren,Renault,15,18,F,43,SC through pit lane,44,7004
2018,2018-09-02,93,Monza,33,Stoffel Vandoorne,McLaren,Renault,12,17,F,52,,53,5793
2018,2018-09-16,94,Singapore,33,Stoffel Vandoorne,McLaren,Renault,12,18,F,60,,61,5063
2018,2018-09-30,95,Sochi,33,Stoffel Vandoorne,McLaren,Renault,16,15,F,51,,53,5848
2018,2018-10-07,96,Suzuka,33,Stoffel Vandoorne,McLaren,Renault,15,19,F,52,,53,5807
2018,2018-10-21,97,Austin,33,Stoffel Vandoorne,McLaren,Renault,11,17,F,55,,56,5513
2018,2018-10-28,98,MexicoCity,33,Stoffel Vandoorne,McLaren,Renault,8,15,F,69,,71,4304
2018,2018-11-11,99,SaoPaulo,33,Stoffel Vandoorne,McLaren,Renault,14,20,F,70,,71,4309
2018,2018-11-25,100,YasMarina,33,Stoffel Vandoorne,McLaren,Renault,14,18,F,54,,55,5554
2018,2018-03-25,80,Melbourne,34,Esteban Ocon,ForceIndia,Mercedes,12,14,F,58,,58,5303
2018,2018-04-08,81,Sakhir,34,Esteban Ocon,ForceIndia,Mercedes,10,8,F,56,,57,5412
2018,2018-04-15,82,Shanghai,34,Esteban Ocon,ForceIndia,Mercedes,11,12,F,56,,56,5451
2018,2018-04-29,83,Baku,34,Esteban Ocon,ForceIndia,Mercedes,19,7,DNF,0,,51,6003
2018,2018-05-13,84,Catalunya,34,Esteban Ocon,ForceIndia,Mercedes,16,13,DNF,38,,66,4655
2018,2018-05-27,85,MonteCarlo,34,Esteban Ocon,ForceIndia,Mercedes,6,6,F,78,,78,3337
2018,2018-06-10,86,Montreal,34,Esteban Ocon,ForceIndia,Mercedes,9,8,F,67,,68,4361
2018,2018-06-24,87,LeCastellet,34,Esteban Ocon,ForceIndia,Mercedes,19,11,DNF,0,,53,5842
2018,2018-07-01,88,Spielberg,34,Esteban Ocon,ForceIndia,Mercedes,6,11,F,70,,71,4318
2018,2018-07-08,89,Silverstone,34,Esteban Ocon,ForceIndia,Mercedes,7,10,F,52,,52,5891
2018,2018-07-22,90,Hockenheim,34,Esteban Ocon,ForceIndia,Mercedes,8,15,F,67,Wet race,67,4574
2018,2018-07-29,91,Budapest,34,Esteban Ocon,ForceIndia,Mercedes,13,18,F,69,,70,4381
2018,2018-08-26,92,Spa,34,Esteban Ocon,ForceIndia,Mercedes,6,3,F,44,SC through pit lane,44,7004
2018,2018-09-02,93,Monza,34,Esteban Ocon,ForceIndia,Mercedes,6,8,F,53,,53,5793
2018,2018-09-16,94,Singapore,34,Esteban Ocon,ForceIndia,Mercedes,20,9,DNF,0,,61,5063
2018,2018-09-30,95,Sochi,34,Esteban Ocon,ForceIndia,Mercedes,9,6,F,52,,53,5848
2018,2018-10-07,96,Suzuka,34,Esteban Ocon,ForceIndia,Mercedes,9,11,F,53,,53,5807
2018,2018-10-21,97,Austin,34,Esteban Ocon,ForceIndia,Mercedes,19,6,DQ,56,,56,5513
2018,2018-10-28,98,MexicoCity,34,Esteban Ocon,ForceIndia,Mercedes,11,11,F,69,,71,4304
2018,2018-11-11,99,SaoPaulo,34,Esteban Ocon,ForceIndia,Mercedes,15,18,F,70,,71,4309
2018,2018-11-25,100,YasMarina,34,Esteban Ocon,ForceIndia,Mercedes,17,9,DNF,44,,55,5554
2018,2018-03-25,80,Melbourne,36,Lance Stroll,Williams,Mercedes,14,13,F,58,,58,5303
2018,2018-04-08,81,Sakhir,36,Lance Stroll,Williams,Mercedes,14,20,F,56,,57,5412
2018,2018-04-15,82,Shanghai,36,Lance Stroll,Williams,Mercedes,14,18,F,56,,56,5451
2018,2018-04-29,83,Baku,36,Lance Stroll,Williams,Mercedes,8,10,F,51,,51,6003
2018,2018-05-13,84,Catalunya,36,Lance Stroll,Williams,Mercedes,11,18,F,64,,66,4655
2018,2018-05-27,85,MonteCarlo,36,Lance Stroll,Williams,Mercedes,17,17,F,76,,78,3337
2018,2018-06-10,86,Montreal,36,Lance Stroll,Williams,Mercedes,20,17,DNF,0,,68,4361
2018,2018-06-24,87,LeCastellet,36,Lance Stroll,Williams,Mercedes,17,19,DNF,48,,53,5842
2018,2018-07-01,88,Spielberg,36,Lance Stroll,Williams,Mercedes,14,14,F,69,,71,4318
2018,2018-07-08,89,Silverstone,36,Lance Stroll,Williams,Mercedes,12,19,F,52,,52,5891
2018,2018-07-22,90,Hockenheim,36,Lance Stroll,Williams,Mercedes,17,18,DNF,53,Wet race,67,4574
2018,2018-07-29,91,Budapest,36,Lance Stroll,Williams,Mercedes,17,15,F,68,,70,4381
2018,2018-08-26,92,Spa,36,Lance Stroll,Williams,Mercedes,13,17,F,43,SC through pit lane,44,7004
2018,2018-09-02,93,Monza,36,Lance Stroll,Williams,Mercedes,9,10,F,52,,53,5793
2018,2018-09-16,94,Singapore,36,Lance Stroll,Williams,Mercedes,14,20,F,60,,61,5063
2018,2018-09-30,95,Sochi,36,Lance Stroll,Williams,Mercedes,15,14,F,52,,53,5848
2018,2018-10-07,96,Suzuka,36,Lance Stroll,Williams,Mercedes,17,14,F,52,,53,5807
2018,2018-10-21,97,Austin,36,Lance Stroll,Williams,Mercedes,14,15,F,54,,56,5513
2018,2018-10-28,98,MexicoCity,36,Lance Stroll,Williams,Mercedes,12,17,F,69,,71,4304
2018,2018-11-11,99,SaoPaulo,36,Lance Stroll,Williams,Mercedes,18,19,F,69,,71,4309
2018,2018-11-25,100,YasMarina,36,Lance Stroll,Williams,Mercedes,13,20,F,54,,55,5554
2018,2018-03-25,80,Melbourne,38,Pierre Gasly,ToroRosso,Honda,18,20,DNF,13,,58,5303
2018,2018-04-08,81,Sakhir,38,Pierre Gasly,ToroRosso,Honda,4,5,F,57,,57,5412
2018,2018-04-15,82,Shanghai,38,Pierre Gasly,ToroRosso,Honda,18,17,F,56,,56,5451
2018,2018-04-29,83,Baku,38,Pierre Gasly,ToroRosso,Honda,12,17,F,51,,51,6003
2018,2018-05-13,84,Catalunya,38,Pierre Gasly,ToroRosso,Honda,19,12,DNF,0,,66,4655
2018,2018-05-27,85,MonteCarlo,38,Pierre Gasly,ToroRosso,Honda,7,10,F,78,,78,3337
2018,2018-06-10,86,Montreal,38,Pierre Gasly,ToroRosso,Honda,11,16,F,67,,68,4361
2018,2018-06-24,87,LeCastellet,38,Pierre Gasly,ToroRosso,Honda,20,14,DNF,0,,53,5842
2018,2018-07-01,88,Spielberg,38,Pierre Gasly,ToroRosso,Honda,11,12,F,70,,71,4318
2018,2018-07-08,89,Silverstone,38,Pierre Gasly,ToroRosso,Honda,13,14,F,52,,52,5891
2018,2018-07-22,90,Hockenheim,38,Pierre Gasly,ToroRosso,Honda,14,16,F,66,Wet race,67,4574
2018,2018-07-29,91,Budapest,38,Pierre Gasly,ToroRosso,Honda,6,6,F,70,,70,4381
2018,2018-08-26,92,Spa,38,Pierre Gasly,ToroRosso,Honda,9,10,F,44,SC through pit lane,44,7004
2018,2018-09-02,93,Monza,38,Pierre Gasly,ToroRosso,Honda,14,9,F,52,,53,5793
2018,2018-09-16,94,Singapore,38,Pierre Gasly,ToroRosso,Honda,13,15,F,60,,61,5063
2018,2018-09-30,95,Sochi,38,Pierre Gasly,ToroRosso,Honda,19,17,DNF,4,,53,5848
2018,2018-10-07,96,Suzuka,38,Pierre Gasly,ToroRosso,Honda,11,7,F,52,,53,5807
2018,2018-10-21,97,Austin,38,Pierre Gasly,ToroRosso,Honda,12,19,F,55,,56,5513
2018,2018-10-28,98,MexicoCity,38,Pierre Gasly,ToroRosso,Honda,10,20,F,69,,71,4304
2018,2018-11-11,99,SaoPaulo,38,Pierre Gasly,ToroRosso,Honda,13,9,F,70,,71,4309
2018,2018-11-25,100,YasMarina,38,Pierre Gasly,ToroRosso,Honda,16,17,DNF,46,,55,5554
2018,2018-03-25,80,Melbourne,39,Brendon Hartley,ToroRosso,Honda,15,16,F,57,,58,5303
2018,2018-04-08,81,Sakhir,39,Brendon Hartley,ToroRosso,Honda,17,11,F,56,,57,5412
2018,2018-04-15,82,Shanghai,39,Brendon Hartley,ToroRosso,Honda,20,15,DNF,51,,56,5451
2018,2018-04-29,83,Baku,39,Brendon Hartley,ToroRosso,Honda,10,19,F,51,,51,6003
2018,2018-05-13,84,Catalunya,39,Brendon Hartley,ToroRosso,Honda,12,20,F,64,,66,4655
2018,2018-05-27,85,MonteCarlo,39,Brendon Hartley,ToroRosso,Honda,19,15,DNF,70,,78,3337
2018,2018-06-10,86,Montreal,39,Brendon Hartley,ToroRosso,Honda,19,12,DNF,0,,68,4361
2018,2018-06-24,87,LeCastellet,39,Brendon Hartley,ToroRosso,Honda,14,20,F,52,,53,5842
2018,2018-07-01,88,Spielberg,39,Brendon Hartley,ToroRosso,Honda,17,19,DNF,54,,71,4318
2018,2018-07-08,89,Silverstone,39,Brendon Hartley,ToroRosso,Honda,20,20,DNF,1,,52,5891
2018,2018-07-22,90,Hockenheim,39,Brendon Hartley,ToroRosso,Honda,10,17,F,67,Wet race,67,4574
2018,2018-07-29,91,Budapest,39,Brendon Hartley,ToroRosso,Honda,11,8,F,69,,70,4381
2018,2018-08-26,92,Spa,39,Brendon Hartley,ToroRosso,Honda,14,11,F,43,SC through pit lane,44,7004
2018,2018-09-02,93,Monza,39,Brendon Hartley,ToroRosso,Honda,19,16,DNF,0,,53,5793
2018,2018-09-16,94,Singapore,39,Brendon Hartley,ToroRosso,Honda,17,17,F,60,,61,5063
2018,2018-09-30,95,Sochi,39,Brendon Hartley,ToroRosso,Honda,20,20,DNF,4,,53,5848
2018,2018-10-07,96,Suzuka,39,Brendon Hartley,ToroRosso,Honda,13,6,F,52,,53,5807
2018,2018-10-21,97,Austin,39,Brendon Hartley,ToroRosso,Honda,9,20,F,55,,56,5513
2018,2018-10-28,98,MexicoCity,39,Brendon Hartley,ToroRosso,Honda,14,14,F,69,,71,4304
2018,2018-11-11,99,SaoPaulo,39,Brendon Hartley,ToroRosso,Honda,11,16,F,70,,71,4309
2018,2018-11-25,100,YasMarina,39,Brendon Hartley,ToroRosso,Honda,12,16,F,54,,55,5554
2018,2018-03-25,80,Melbourne,40,Charles Leclerc,Sauber,Ferrari,13,18,F,58,,58,5303
2018,2018-04-08,81,Sakhir,40,Charles Leclerc,Sauber,Ferrari,12,19,F,56,,57,5412
2018,2018-04-15,82,Shanghai,40,Charles Leclerc,Sauber,Ferrari,19,19,F,56,,56,5451
2018,2018-04-29,83,Baku,40,Charles Leclerc,Sauber,Ferrari,6,13,F,51,,51,6003
2018,2018-05-13,84,Catalunya,40,Charles Leclerc,Sauber,Ferrari,10,14,F,64,,66,4655
2018,2018-05-27,85,MonteCarlo,40,Charles Leclerc,Sauber,Ferrari,18,14,DNF,70,,78,3337
2018,2018-06-10,86,Montreal,40,Charles Leclerc,Sauber,Ferrari,10,13,F,67,,68,4361
2018,2018-06-24,87,LeCastellet,40,Charles Leclerc,Sauber,Ferrari,10,8,F,53,,53,5842
2018,2018-07-01,88,Spielberg,40,Charles Leclerc,Sauber,Ferrari,9,18,F,70,,71,4318
2018,2018-07-08,89,Silverstone,40,Charles Leclerc,Sauber,Ferrari,19,9,DNF,18,,52,5891
2018,2018-07-22,90,Hockenheim,40,Charles Leclerc,Sauber,Ferrari,15,9,F,66,Wet race,67,4574
2018,2018-07-29,91,Budapest,40,Charles Leclerc,Sauber,Ferrari,20,17,DNF,0,,70,4381
2018,2018-08-26,92,Spa,40,Charles Leclerc,Sauber,Ferrari,18,12,DNF,0,SC through pit lane,44,7004
2018,2018-09-02,93,Monza,40,Charles Leclerc,Sauber,Ferrari,11,15,F,52,,53,5793
2018,2018-09-16,94,Singapore,40,Charles Leclerc,Sauber,Ferrari,9,13,F,60,,61,5063
2018,2018-09-30,95,Sochi,40,Charles Leclerc,Sauber,Ferrari,7,7,F,53,,53,5848
2018,2018-10-07,96,Suzuka,40,Charles Leclerc,Sauber,Ferrari,18,10,DNF,38,,53,5807
2018,2018-10-21,97,Austin,40,Charles Leclerc,Sauber,Ferrari,15,9,DNF,31,,56,5513
2018,2018-10-28,98,MexicoCity,40,Charles Leclerc,Sauber,Ferrari,7,9,F,69,,71,4304
2018,2018-11-11,99,SaoPaulo,40,Charles Leclerc,Sauber,Ferrari,7,7,F,71,,71,4309
2018,2018-11-25,100,YasMarina,40,Charles Leclerc,Sauber,Ferrari,7,8,F,55,,55,5554
2018,2018-03-25,80,Melbourne,41,Sergey Sirotkin,Williams,Mercedes,20,19,DNF,4,,58,5303
